headline,date,section,url,word_count,id
Reagan's Son,2/9/03,Magazine; Washington; Opinion,http://www.nytimes.com/2003/02/09/magazine/l-reagan-s-son-161098.html,115,3160
Everybody Has a Mother,2/9/03,Magazine; Books,http://www.nytimes.com/2003/02/09/magazine/everybody-has-a-mother.html,6867,3161
SAUDIS PLAN END TO U.S. PRESENCE,2/9/03,World; Washington,http://www.nytimes.com/2003/02/09/world/threats-and-responses-gulf-allies-saudis-plan-end-to-us-presence.html,1620,3162
Kurdish Leader Is Assassinated In Militant Raid,2/10/03,World; Front Page,http://www.nytimes.com/2003/02/10/world/threats-responses-northern-iraq-kurdish-leader-assassinated-militant-raid.html,1110,3163
A Terror Lieutenant With a Deadly Past,2/10/03,World; Front Page; Washington,http://www.nytimes.com/2003/02/10/world/threats-and-responses-terror-network-a-terror-lieutenant-with-a-deadly-past.html,1413,3164
Yemeni's Role in Attacks On Sept. 11 Is Stressed,2/10/03,World,http://www.nytimes.com/2003/02/10/world/threats-responses-plotters-yemeni-s-role-attacks-sept-11-stressed.html,984,3165
Charity Leader Accepts a Deal In a Terror Case,2/11/03,Front Page; U.S.,http://www.nytimes.com/2003/02/11/us/threats-responses-money-trail-charity-leader-accepts-deal-terror-case.html,1062,3166
NEWS SUMMARY,2/11/03,New York and Region,http://www.nytimes.com/2003/02/11/nyregion/news-summary-285854.html,1150,3167
Shares Fall on New War Jitters and Greenspan Remarks,2/12/03,Business,http://www.nytimes.com/2003/02/12/business/the-markets-stocks-bonds-shares-fall-on-new-war-jitters-and-greenspan-remarks.html,615,3168
Bush Gains Crucial Backer For His Tax Plan in Senate,2/12/03,U.S.,http://www.nytimes.com/2003/02/12/us/bush-gains-crucial-backer-for-his-tax-plan-in-senate.html,673,3169
TOP U.S. OFFICIALS PRESS CASE LINKING IRAQ TO AL QAEDA,2/12/03,World; Front Page; Washington,http://www.nytimes.com/2003/02/12/world/threats-responses-washington-top-us-officials-press-case-linking-iraq-al-qaeda.html,1329,3170
Pass the Duct Tape,2/12/03,Opinion,http://www.nytimes.com/2003/02/12/opinion/pass-the-duct-tape.html,723,3171
THE MARKETS: CURRENCIES,2/12/03,Business; Washington,http://www.nytimes.com/2003/02/12/business/the-markets-currencies.html,39,3172
"Consumption, Conspicuous or Not",2/12/03,Arts; Books,http://www.nytimes.com/2003/02/12/books/books-of-the-times-consumption-conspicuous-or-not.html,1005,3173
Tape Ascribed to bin Laden Urges Muslims to Stand With Iraq,2/12/03,World; Washington,http://www.nytimes.com/2003/02/12/world/threats-responses-terrorists-tape-ascribed-bin-laden-urges-muslims-stand-with.html,571,3174
Duck and Cover,2/12/03,Opinion,http://www.nytimes.com/2003/02/12/opinion/duck-and-cover.html,479,3175
NEWS SUMMARY,2/12/03,New York and Region,http://www.nytimes.com/2003/02/12/nyregion/news-summary-302678.html,1210,3176
"The Mood? In a Word, Anxiety",2/13/03,Opinion,http://www.nytimes.com/2003/02/13/opinion/l-the-mood-in-a-word-anxiety-322431.html,81,3177
EXPERTS CONFIRM NEW IRAQI MISSILE EXCEEDS U.N. LIMIT,2/13/03,World; Front Page; Washington,http://www.nytimes.com/2003/02/13/world/threats-and-responses-baghdad-experts-confirm-new-iraqi-missile-exceeds-un-limit.html,1913,3178
"The Mood? In a Word, Anxiety",2/13/03,Opinion,http://www.nytimes.com/2003/02/13/opinion/l-the-mood-in-a-word-anxiety-322369.html,219,3179
NEWS SUMMARY,2/13/03,New York and Region,http://www.nytimes.com/2003/02/13/nyregion/news-summary-320331.html,1043,3180
"The Mood? In a Word, Anxiety",2/13/03,Opinion,http://www.nytimes.com/2003/02/13/opinion/l-the-mood-in-a-word-anxiety-322458.html,82,3181
"Bin Laden Tape May Hint at Attack, C.I.A. Says",2/13/03,World; Front Page,http://www.nytimes.com/2003/02/13/world/threats-and-responses-intelligence-bin-laden-tape-may-hint-at-attack-cia-says.html,1060,3182
Elusive Qaeda Connections,2/14/03,Opinion,http://www.nytimes.com/2003/02/14/opinion/elusive-qaeda-connections.html,523,3183
"Duct Tape, Plastic Sheeting and Other Advice",2/14/03,Opinion,http://www.nytimes.com/2003/02/14/opinion/l-duct-tape-plastic-sheeting-and-other-advice-340758.html,157,3184
Disarming Iraq,2/15/03,Opinion,http://www.nytimes.com/2003/02/15/opinion/disarming-iraq.html,477,3185
Bin Laden's Message to Muslims in Iraq: Fight the 'Crusaders',2/15/03,World,http://www.nytimes.com/2003/02/15/world/threats-and-responses-bin-laden-s-message-to-muslims-in-iraq-fight-the-crusaders.html,658,3186
U.S. TRIES TO EASE JITTERS ON TERROR,2/15/03,Front Page; U.S.,http://www.nytimes.com/2003/02/15/us/threats-and-responses-wartime-economy-us-tries-to-ease-jitters-on-terror.html,1157,3187
February 9-15: INTERNATIONAL; NEW BIN LADEN TAPE,2/16/03,Week in Review,http://www.nytimes.com/2003/02/16/weekinreview/february-9-15-international-new-bin-laden-tape.html,81,3188
The World: Hearing Osama; Al Qaeda's Audience in Iraq,2/16/03,Washington; Week in Review,http://www.nytimes.com/2003/02/16/weekinreview/the-world-hearing-osama-al-qaeda-s-audience-in-iraq.html,355,3189
"Kurds Hope U.S. Bombs Hit Militants, Not Home",2/17/03,World; Washington,http://www.nytimes.com/2003/02/17/world/threats-and-responses-northern-iraq-kurds-hope-us-bombs-hit-militants-not-home.html,917,3190
Iran Reports Sweep Against Qaeda Smugglers,2/17/03,World; Washington,http://www.nytimes.com/2003/02/17/world/threats-and-responses-tehran-iran-reports-sweep-against-qaeda-smugglers.html,853,3191
A Qaeda Informer Helps Investigators Trace Group's Trail,2/17/03,World; Front Page,http://www.nytimes.com/2003/02/17/world/threats-responses-terror-network-qaeda-informer-helps-investigators-trace-group.html,2675,3192
Tell The Truth,2/19/03,Opinion,http://www.nytimes.com/2003/02/19/opinion/tell-the-truth.html,840,3193
The Protesters: Right for the Wrong Reasons,2/19/03,Opinion,http://www.nytimes.com/2003/02/19/opinion/the-protesters-right-for-the-wrong-reasons.html,597,3194
Where Talk of War Includes 'Mom' or 'Dad',2/19/03,Front Page; Education; U.S.; Washington,http://www.nytimes.com/2003/02/19/us/threats-and-responses-military-families-where-talk-of-war-includes-mom-or-dad.html,1512,3195
FIRST CONVICTION IN 9/11 ATTACKS,2/20/03,World; Front Page,http://www.nytimes.com/2003/02/20/world/threats-and-responses-german-court-first-conviction-in-9-11-attacks.html,1070,3196
Car Dealer Dodges Brickbats For 'S.U.V. for Saddam' Pitch,2/21/03,Washington; New York and Region,http://www.nytimes.com/2003/02/21/nyregion/car-dealer-dodges-brickbats-for-suv-for-saddam-pitch.html,484,3197
"New Yorkers' Support for War Trails the Nation's, Poll Finds",2/21/03,Washington; New York and Region,http://www.nytimes.com/2003/02/21/nyregion/new-yorkers-support-for-war-trails-the-nation-s-poll-finds.html,415,3198
"Armed With Weapons and a Will, Palestinian Factions Plot Revenge",2/21/03,World; Front Page,http://www.nytimes.com/2003/02/21/world/armed-with-weapons-and-a-will-palestinian-factions-plot-revenge.html,1189,3199
"U.S. COMBAT FORCE OF 1,700 IS HEADED TO THE PHILIPPINES",2/21/03,World; Front Page; Washington,http://www.nytimes.com/2003/02/21/world/threats-responses-asian-arena-us-combat-force-1700-headed-philippines.html,974,3200
Fear on the Home Front,2/22/03,Opinion,http://www.nytimes.com/2003/02/22/opinion/fear-on-the-home-front.html,1516,3201
My Survival Kit,2/23/03,Opinion,http://www.nytimes.com/2003/02/23/opinion/my-survival-kit.html,830,3202
"Lone Terrorists May Strike In the U.S., Agencies Warn",2/23/03,World; Washington,http://www.nytimes.com/2003/02/23/world/threats-responses-domestic-security-lone-terrorists-may-strike-us-agencies-warn.html,987,3203
The Secrets of the Secret War,2/23/03,Arts; Books,http://www.nytimes.com/2003/02/23/books/the-secrets-of-the-secret-war.html,1724,3204
Jacumba Journal; Border Towns Are Close Enough to Touch but Worlds Apart,2/24/03,U.S.,http://www.nytimes.com/2003/02/24/us/jacumba-journal-border-towns-are-close-enough-to-touch-but-worlds-apart.html,921,3205
"Editorial Observer; Wounded Democrats Check Out an Ever-Growing, Ever-Hungry Crowd",2/24/03,Opinion,http://www.nytimes.com/2003/02/24/opinion/editorial-observer-wounded-democrats-check-out-an-ever-growing-ever-hungry-crowd.html,812,3206
Opponents of War Defy Labels,2/24/03,Opinion,http://www.nytimes.com/2003/02/24/opinion/l-opponents-of-war-defy-labels-489883.html,102,3207
"War on Iraq? Calls to Act, and Voices of Doubt; A Battle of Survival",2/25/03,Opinion,http://www.nytimes.com/2003/02/25/opinion/l-war-on-iraq-calls-to-act-and-voices-of-doubt-a-battle-of-survival-504157.html,126,3208
"War on Iraq? Calls to Act, and Voices of Doubt; Would We Be Safer?",2/25/03,Opinion,http://www.nytimes.com/2003/02/25/opinion/l-war-on-iraq-calls-to-act-and-voices-of-doubt-would-we-be-safer-504165.html,185,3209
"TURKEY SEEMS SET TO LET 60,000 G.I.'S USE BASES FOR WAR",2/26/03,World; Front Page; Washington,http://www.nytimes.com/2003/02/26/world/threats-responses-military-turkey-seems-set-let-60000-gi-s-use-bases-for-war.html,1112,3210
Even a Superpower Needs Help,2/26/03,Opinion,http://www.nytimes.com/2003/02/26/opinion/even-a-superpower-needs-help.html,1293,3211
"Manhunt for bin Laden And Top Aide, Zawahiri, Continues to Be Fruitless",2/27/03,World,http://www.nytimes.com/2003/02/27/world/threats-responses-al-qaeda-manhunt-for-bin-laden-top-aide-zawahiri-continues-be.html,1301,3212
CBS News and White House Differ on Rebutting Hussein,2/27/03,World,http://www.nytimes.com/2003/02/27/world/threats-responses-interview-cbs-white-house-differ-rebutting-hussein.html,722,3213
NEWS SUMMARY,2/27/03,New York and Region,http://www.nytimes.com/2003/02/27/nyregion/news-summary-539309.html,1137,3214
Hussein Grabs a Top Sweeps-Month Rating in His Network Prime-Time Debut,2/28/03,World; Washington,http://www.nytimes.com/2003/02/28/world/threats-responses-critic-s-notebook-hussein-grabs-top-sweeps-month-rating-his.html,751,3215
"U.S. Lowers Warning Level to 'Yellow,' but Cautions That Serious Threat Remains",2/28/03,U.S.; Washington,http://www.nytimes.com/2003/02/28/us/threats-responses-threat-alert-us-lowers-warning-level-yellow-but-cautions-that.html,1126,3216
Joan Fontcuberta -- 'Miracles & Co.',2/28/03,Arts,http://www.nytimes.com/2003/02/28/arts/art-in-review-joan-fontcuberta-miracles-co.html,203,3217
The Nation; How Americans Link Iraq and Sept. 11,3/2/03,Week in Review,http://www.nytimes.com/2003/03/02/weekinreview/the-nation-how-americans-link-iraq-and-sept-11.html,817,3218
"Tied to Many Plots, an Elusive Figure Who Came to U.S. Attention Late",3/2/03,World; Washington,http://www.nytimes.com/2003/03/02/world/threats-responses-suspect-tied-many-plots-elusive-figure-who-came-us-attention.html,1006,3219
PAKISTANIS ARREST QAEDA FIGURE SEEN AS PLANNER OF 9/11,3/2/03,World,http://www.nytimes.com/2003/03/02/world/threats-responses-terrorism-pakistanis-arrest-qaeda-figure-seen-planner-9-11.html,784,3220
"Major Catch, Critical Time",3/2/03,World; Washington,http://www.nytimes.com/2003/03/02/world/threats-and-responses-news-analysis-major-catch-critical-time.html,885,3221
"Al Qaeda Hobbled by Latest Arrest, U.S. Says",3/3/03,World; Front Page; Washington,http://www.nytimes.com/2003/03/03/world/threats-and-responses-terror-network-al-qaeda-hobbled-by-latest-arrest-us-says.html,1138,3222
Tens of Thousands Stage Pakistan's Biggest Protest,3/3/03,World; Washington,http://www.nytimes.com/2003/03/03/world/threats-and-responses-karachi-tens-of-thousands-stage-pakistan-s-biggest-protest.html,893,3223
The Rush to War,3/3/03,Opinion,http://www.nytimes.com/2003/03/03/opinion/the-rush-to-war.html,717,3224
Qaeda Leader's Capture Fails to Ease the Grief of 9/11,3/3/03,New York and Region,http://www.nytimes.com/2003/03/03/nyregion/threats-responses-families-qaeda-leader-s-capture-fails-ease-grief-9-11.html,938,3225
"Media; Lately Readers Want Mixed Fare: Fluff, and Very Serious Reporting",3/3/03,Business,http://www.nytimes.com/2003/03/03/business/media-lately-readers-want-mixed-fare-fluff-and-very-serious-reporting.html,989,3226
"Questioning to Be Legal, Humane and Aggressive, The White House Says",3/4/03,U.S.,http://www.nytimes.com/2003/03/04/us/threats-responses-suspect-questioning-be-legal-humane-aggressive-white-house.html,1264,3227
NEWS SUMMARY,3/4/03,New York and Region,http://www.nytimes.com/2003/03/04/nyregion/news-summary-611760.html,1056,3228
Raid on Feb. 13 Smoothed Way In Qaeda Arrest,3/4/03,World; Front Page,http://www.nytimes.com/2003/03/04/world/threats-and-responses-terror-trail-raid-on-feb-13-smoothed-way-in-qaeda-arrest.html,1353,3229
"Can Bush Alter Course, Or Is War Inevitable?",3/4/03,World,http://www.nytimes.com/2003/03/04/world/threats-and-responses-the-outlook-can-bush-alter-course-or-is-war-inevitable.html,1013,3230
"F.B.I. Active in Pakistan, but Profile Is Low",3/4/03,World,http://www.nytimes.com/2003/03/04/world/threats-and-responses-muted-alliance-fbi-active-in-pakistan-but-profile-is-low.html,655,3231
"Clouds of War, Hopes for Peace",3/4/03,Opinion,http://www.nytimes.com/2003/03/04/opinion/l-clouds-of-war-hopes-for-peace-612049.html,119,3232
NEWS SUMMARY,3/5/03,New York and Region,http://www.nytimes.com/2003/03/05/nyregion/news-summary-630284.html,1030,3233
"Millions Raised for Qaeda in Brooklyn, U.S. Says",3/5/03,World; Front Page; Washington,http://www.nytimes.com/2003/03/05/world/threats-responses-financing-terror-millions-raised-for-qaeda-brooklyn-us-says.html,1229,3234
Qaeda Operative Is 'Hero' to Some in Pakistan,3/5/03,World,http://www.nytimes.com/2003/03/05/world/threats-and-responses-islamic-party-qaeda-operative-is-hero-to-some-in-pakistan.html,735,3235
Arrest of Terrorist Leaders Blunts Democratic Attacks,3/5/03,U.S.; Washington,http://www.nytimes.com/2003/03/05/us/threats-responses-congress-arrest-terrorist-leaders-blunts-democratic-attacks.html,768,3236
Brooklyn Muslims Disputing Any Ties to Terror,3/5/03,U.S.,http://www.nytimes.com/2003/03/05/us/threats-and-responses-the-mosque-brooklyn-muslims-disputing-any-ties-to-terror.html,599,3237
NEWS SUMMARY,3/6/03,New York and Region,http://www.nytimes.com/2003/03/06/nyregion/news-summary-645729.html,998,3238
Pakistanis Say Suspect Described Recent Meeting With bin Laden,3/6/03,World; Front Page,http://www.nytimes.com/2003/03/06/world/threats-responses-qaeda-network-pakistanis-say-suspect-described-recent-meeting.html,1161,3239
"Search for Osama bin Laden Intensifies, Helped by Clues Found After Aide's Capture",3/7/03,World,http://www.nytimes.com/2003/03/07/world/threats-responses-manhunt-search-for-osama-bin-laden-intensifies-helped-clues.html,449,3240
"Despite Jobs Data, Shares Advance on bin Laden Reports",3/8/03,Business,http://www.nytimes.com/2003/03/08/business/the-markets-stocks-bonds-despite-jobs-data-shares-advance-on-bin-laden-reports.html,608,3241
NEWS SUMMARY,3/8/03,New York and Region,http://www.nytimes.com/2003/03/08/nyregion/news-summary-680508.html,1072,3242
Search for Al Qaeda Leader Focuses on Pakistan Border Area,3/8/03,World,http://www.nytimes.com/2003/03/08/world/threats-responses-tracking-terrorism-search-for-al-qaeda-leader-focuses-pakistan.html,1002,3243
Is It Good for the Jews?,3/8/03,Opinion,http://www.nytimes.com/2003/03/08/opinion/is-it-good-for-the-jews.html,1488,3244
Rates Keep Sliding Toward the 1950's,3/8/03,Business,http://www.nytimes.com/2003/03/08/business/rates-keep-sliding-toward-the-1950-s.html,998,3245
Qaeda Aide Slipped Away Long Before Sept. 11 Attack,3/8/03,World; Washington,http://www.nytimes.com/2003/03/08/world/threats-responses-counterterrorism-qaeda-aide-slipped-away-long-before-sept-11.html,1412,3246
"Squabbling Diplomats, a Mixed Report Card From Iraq and a Ticking Clock",3/8/03,World; Washington,http://www.nytimes.com/2003/03/08/world/threats-responses-overview-march-8-2003-squabbling-diplomats-mixed-report-card.html,754,3247
C.I.A. Warning Of Terror Risk To G.I.'s in Iraq,3/9/03,World; Washington,http://www.nytimes.com/2003/03/09/world/threats-and-responses-the-troops-cia-warning-of-terror-risk-to-gi-s-in-iraq.html,959,3248
"The World: People's Choice; It's Democracy, Like It or Not",3/9/03,Washington; Week in Review,http://www.nytimes.com/2003/03/09/weekinreview/the-world-people-s-choice-it-s-democracy-like-it-or-not.html,1263,3249
Questioning Terror Suspects In a Dark and Surreal World,3/9/03,World,http://www.nytimes.com/2003/03/09/world/threats-responses-interrogations-questioning-terror-suspects-dark-surreal-world.html,2515,3250
"The World; Where They Hate Saddam, and Dread the U.S.",3/9/03,Technology; Washington; Week in Review,http://www.nytimes.com/2003/03/09/weekinreview/the-world-where-they-hate-saddam-and-dread-the-us.html,1077,3251
"Baghdad Destroys Missiles, Demands Concessions and Exploits Allies' Rift",3/9/03,World; Washington,http://www.nytimes.com/2003/03/09/world/threats-responses-overview-march-8-2003-baghdad-destroys-missiles-demands.html,623,3252
