headline,date,section,url,word_count,id
Yemen Cites Complicity of 6 in Cole Attack,1/5/01,World,http://www.nytimes.com/2001/01/05/world/yemen-cites-complicity-of-6-in-cole-attack.html,216,170
U.S. Embassy In Rome Sends Staff Home After Threat,1/6/01,World,http://www.nytimes.com/2001/01/06/world/us-embassy-in-rome-sends-staff-home-after-threat.html,321,171
Security Threat Keeps U.S. Embassy in Rome Closed,1/8/01,World; Washington,http://www.nytimes.com/2001/01/08/world/security-threat-keeps-us-embassy-in-rome-closed.html,291,172
Cole Suspect Tells of Link To bin Laden,1/9/01,World,http://www.nytimes.com/2001/01/09/world/cole-suspect-tells-of-link-to-bin-laden.html,294,173
Bin Laden Shown on TV Tape Smiling at His Son's Wedding,1/11/01,World,http://www.nytimes.com/2001/01/11/world/bin-laden-shown-on-tv-tape-smiling-at-his-son-s-wedding.html,283,174
NEWS SUMMARY,1/13/01,New York and Region,http://www.nytimes.com/2001/01/13/nyregion/news-summary-422754.html,1045,175
U.S. to Offer Detailed Trail Of bin Laden in Bomb Trial,1/13/01,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/01/13/nyregion/us-to-offer-detailed-trail-of-bin-laden-in-bomb-trial.html,1582,176
One Man and a Global Web of Violence,1/14/01,World,http://www.nytimes.com/2001/01/14/world/one-man-and-a-global-web-of-violence.html,6228,177
The Bush Years; W.'s World,1/14/01,Magazine; Washington,http://www.nytimes.com/2001/01/14/magazine/the-bush-years-w-s-world.html,4973,178
NEWS SUMMARY,1/14/01,New York and Region,http://www.nytimes.com/2001/01/14/nyregion/news-summary-437697.html,477,179
NEWS SUMMARY,1/15/01,New York and Region,http://www.nytimes.com/2001/01/15/nyregion/news-summary-447072.html,1139,180
Dissecting a Terror Plot From Boston to Amman,1/15/01,World; Front Page,http://www.nytimes.com/2001/01/15/world/dissecting-a-terror-plot-from-boston-to-amman.html,3084,181
"Killing for the Glory of God, In a Land Far From Home",1/16/01,World; Front Page; Washington,http://www.nytimes.com/2001/01/16/world/killing-for-the-glory-of-god-in-a-land-far-from-home.html,2906,182
No Headline,1/16/01,World,http://www.nytimes.com/2001/01/16/world/no-headline-451355.html,565,183
Killing for a Cause,1/17/01,U.S.,http://learning.blogs.nytimes.com/2001/01/17/killing-for-a-cause/,1898,184
C.I.A. Chief Is Asked to Stay On and Agrees,1/17/01,U.S.; Washington,http://www.nytimes.com/2001/01/17/us/cia-chief-is-asked-to-stay-on-and-agrees.html,733,185
"Embassy Suspect Warned U.S. of Yemen Attack, Papers Show",1/18/01,World; Washington,http://www.nytimes.com/2001/01/18/world/embassy-suspect-warned-us-of-yemen-attack-papers-show.html,545,186
Terror Trial Judge to Again Weigh Suppression of Statement,1/19/01,New York and Region,http://www.nytimes.com/2001/01/19/nyregion/terror-trial-judge-to-again-weigh-suppression-of-statement.html,704,187
Public Barred From Hearing in Bombing Trial,1/20/01,Washington; New York and Region,http://www.nytimes.com/2001/01/20/nyregion/public-barred-from-hearing-in-bombing-trial.html,622,188
Cohen Says The Blame For the Cole Is Collective,1/20/01,World; Washington,http://www.nytimes.com/2001/01/20/world/cohen-says-the-blame-for-the-cole-is-collective.html,771,189
U.S. Faces Tough Challenge to Statements in Terrorism Case,1/25/01,Washington; New York and Region,http://www.nytimes.com/2001/01/25/nyregion/us-faces-tough-challenge-to-statements-in-terrorism-case.html,780,190
U.S. Legal Obligations to Suspects Are Questioned in Bombing Case,1/27/01,New York and Region,http://www.nytimes.com/2001/01/27/nyregion/us-legal-obligations-to-suspects-are-questioned-in-bombing-case.html,1198,191
WORLD BRIEFING,1/30/01,World,http://www.nytimes.com/2001/01/30/world/world-briefing.html,862,192
KENYA STATEMENTS IN TERRORISM CASE ALLOWED BY JUDGE,1/30/01,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/01/30/nyregion/kenya-statements-in-terrorism-case-allowed-by-judge.html,1055,193
The Cole Investigation Proves Frustrating,2/1/01,World; Washington,http://www.nytimes.com/2001/02/01/world/the-cole-investigation-proves-frustrating.html,1124,194
Courts a Limited Anti-Terror Weapon,2/1/01,World,http://www.nytimes.com/2001/02/01/world/the-lockerbie-verdict-news-analysis-courts-a-limited-anti-terror-weapon.html,712,195
"Going on Trial: U.S. Accusations Of a Global Plot; In Embassy Bombings Case, The Specter of a Mastermind",2/4/01,Washington; New York and Region,http://www.nytimes.com/2001/02/04/nyregion/going-trial-us-accusations-global-plot-embassy-bombings-case-specter-mastermind.html,1665,196
NEWS SUMMARY,2/4/01,New York and Region,http://www.nytimes.com/2001/02/04/nyregion/news-summary-762806.html,638,197
INSIDE,2/5/01,Front Page; New York and Region,http://www.nytimes.com/2001/02/05/nyregion/inside-772828.html,133,198
NEWS SUMMARY,2/5/01,New York and Region,http://www.nytimes.com/2001/02/05/nyregion/news-summary-771678.html,1072,199
Secret Witness Set to Testify In Terror Trial,2/5/01,Washington; New York and Region,http://www.nytimes.com/2001/02/05/nyregion/secret-witness-set-to-testify-in-terror-trial.html,1225,200
Victims' Relatives Remember and Wait,2/6/01,Washington; New York and Region,http://www.nytimes.com/2001/02/06/nyregion/victims-relatives-remember-and-wait.html,773,201
The Embassy Bombings Trial,2/6/01,Opinion,http://www.nytimes.com/2001/02/06/opinion/the-embassy-bombings-trial.html,573,202
Suspect Admits Helping Make Embassy Bomb,2/6/01,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/02/06/nyregion/suspect-admits-helping-make-embassy-bomb.html,1224,203
NEWS SUMMARY,2/7/01,New York and Region,http://www.nytimes.com/2001/02/07/nyregion/news-summary-800457.html,1086,204
Ex-Aide to bin Laden Describes Terror Campaign Aimed at U.S.,2/7/01,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/02/07/nyregion/ex-aide-to-bin-laden-describes-terror-campaign-aimed-at-us.html,1450,205
"Taliban Seem to Be Making Good on Opium Ban, U.N. Says",2/7/01,World,http://www.nytimes.com/2001/02/07/world/taliban-seem-to-be-making-good-on-opium-ban-un-says.html,585,206
Jury Questionnaire Fills in a Few Blanks,2/8/01,Washington; New York and Region,http://www.nytimes.com/2001/02/08/nyregion/jury-questionnaire-fills-in-a-few-blanks.html,812,207
WITNESS DESCRIBES BREAK WITH GROUP LED BY BIN LADEN,2/8/01,Front Page; New York and Region,http://www.nytimes.com/2001/02/08/nyregion/witness-describes-break-with-group-led-by-bin-laden.html,1251,208
C.I.A. Chief Sees Russia Trying to Revive Its Challenge to U.S.,2/8/01,World; Washington,http://www.nytimes.com/2001/02/08/world/cia-chief-sees-russia-trying-to-revive-its-challenge-to-us.html,541,209
February 4-10; Bombing Trial Opens,2/11/01,Week in Review,http://www.nytimes.com/2001/02/11/weekinreview/february-4-10-bombing-trial-opens.html,103,210
Cautious U.S. Hope on Report of Lower Afghan Opium Crop,2/11/01,World,http://www.nytimes.com/2001/02/11/world/cautious-us-hope-on-report-of-lower-afghan-opium-crop.html,489,211
Time-Tested Defense Expected as Terrorism Witness Returns,2/12/01,Washington; New York and Region,http://www.nytimes.com/2001/02/12/nyregion/time-tested-defense-expected-as-terrorism-witness-returns.html,1116,212
NEWS SUMMARY,2/12/01,New York and Region,http://www.nytimes.com/2001/02/12/nyregion/news-summary-876208.html,1325,213
"Dozens of Afghans Are Dying in the Cold, U.N. Says",2/13/01,World; Washington,http://www.nytimes.com/2001/02/13/world/dozens-of-afghans-are-dying-in-the-cold-un-says.html,954,214
Terror Exports Are the Business Of Jihad Inc.,2/13/01,Washington; New York and Region,http://www.nytimes.com/2001/02/13/nyregion/terror-exports-are-the-business-of-jihad-inc.html,820,215
NEWS SUMMARY,2/14/01,New York and Region,http://www.nytimes.com/2001/02/14/nyregion/news-summary-905887.html,1018,216
BUSH DETAILS PLAN TO FOCUS MILITARY ON NEW WEAPONRY,2/14/01,Front Page; U.S.,http://www.nytimes.com/2001/02/14/us/bush-details-plan-to-focus-military-on-new-weaponry.html,1417,217
Defense Grills Terror Witness On bin Laden,2/14/01,Washington; New York and Region,http://www.nytimes.com/2001/02/14/nyregion/defense-grills-terror-witness-on-bin-laden.html,1083,218
Bin Laden Pilot Says He Helped Buy Jet to Ship Missiles,2/15/01,Washington; New York and Region,http://www.nytimes.com/2001/02/15/nyregion/bin-laden-pilot-says-he-helped-buy-jet-to-ship-missiles.html,902,219
Judge Extends Legal Rights Beyond U.S.,2/17/01,Washington; New York and Region,http://www.nytimes.com/2001/02/17/nyregion/judge-extends-legal-rights-beyond-us.html,978,220
A Decade Beyond the Gulf War,2/18/01,World; Washington,http://www.nytimes.com/2001/02/18/world/a-decade-beyond-the-gulf-war.html,1063,221
Yemen Holds 2 More In Attack on the Cole,2/19/01,World,http://www.nytimes.com/2001/02/19/world/yemen-holds-2-more-in-attack-on-the-cole.html,197,222
"Reporter's Notebook; Arguments in Bomb Trial, but With His Own Lawyer",2/20/01,Washington; New York and Region,http://www.nytimes.com/2001/02/20/nyregion/reporter-s-notebook-arguments-in-bomb-trial-but-with-his-own-lawyer.html,390,223
Reporter's Notebook; All Rise? Not So Fast,2/20/01,Washington; New York and Region,http://www.nytimes.com/2001/02/20/nyregion/reporter-s-notebook-all-rise-not-so-fast.html,216,224
Reporter's Notebook; Time Is No Fugitive Here,2/20/01,Washington; New York and Region,http://www.nytimes.com/2001/02/20/nyregion/reporter-s-notebook-time-is-no-fugitive-here.html,115,225
NEWS SUMMARY,2/21/01,New York and Region,http://www.nytimes.com/2001/02/21/nyregion/news-summary-014192.html,991,226
Ex-Aide Tells of Plot to Kill bin Laden,2/21/01,New York and Region,http://www.nytimes.com/2001/02/21/nyregion/ex-aide-tells-of-plot-to-kill-bin-laden.html,919,227
"Hunting bin Laden's Allies, U.S. Extends Net to Europe",2/21/01,World; Front Page; Washington,http://www.nytimes.com/2001/02/21/world/hunting-bin-laden-s-allies-us-extends-net-to-europe.html,1323,228
Witness in Bombing Case Describes Scouting Mission by 3 Men Near Embassy,2/22/01,Washington; New York and Region,http://www.nytimes.com/2001/02/22/nyregion/witness-in-bombing-case-describes-scouting-mission-by-3-men-near-embassy.html,765,229
Effort to Cut Expenditures Costly for bin Laden,2/23/01,Washington; New York and Region,http://www.nytimes.com/2001/02/23/nyregion/effort-to-cut-expenditures-costly-for-bin-laden.html,801,230
"Reporter's Notebook; Absent From the Courtroom, bin Laden Is Everywhere at a Terrorism Trial",2/25/01,Washington; New York and Region,http://www.nytimes.com/2001/02/25/nyregion/reporter-s-notebook-absent-courtroom-bin-laden-everywhere-terrorism-trial.html,756,231
Reporter's Notebook; Consideration for the Jury,2/25/01,Washington; New York and Region,http://www.nytimes.com/2001/02/25/nyregion/reporter-s-notebook-consideration-for-the-jury.html,401,232
Varied Portraits of bin Laden Emerge in Embassy Bomb Case,2/27/01,Washington; New York and Region,http://www.nytimes.com/2001/02/27/nyregion/varied-portraits-of-bin-laden-emerge-in-embassy-bomb-case.html,662,233
Seeking to Tie Conspiracy to Embassy Attacks,2/28/01,Washington; New York and Region,http://www.nytimes.com/2001/02/28/nyregion/seeking-to-tie-conspiracy-to-embassy-attacks.html,850,234
Hectic Pace for Terrorists Before Embassy Explosion,3/1/01,Washington; New York and Region,http://www.nytimes.com/2001/03/01/nyregion/hectic-pace-for-terrorists-before-embassy-explosion.html,812,235
WORLD BRIEFING,3/1/01,World,http://www.nytimes.com/2001/03/01/world/world-briefing.html,942,236
"DESPERATE MIGRATION -- A special report.; Fleeing Famine and War, Afghans Again Meet Death",3/2/01,World; Front Page,http://www.nytimes.com/2001/03/02/world/desperate-migration-special-report-fleeing-famine-war-afghans-again-meet-death.html,2295,237
AMBASSADOR TELLS OF BOMB'S HORROR,3/2/01,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/03/02/nyregion/ambassador-tells-of-bomb-s-horror.html,989,238
"Technically Speaking, His Biggest Court Challenge",3/2/01,New York and Region,http://www.nytimes.com/2001/03/02/nyregion/public-lives-technically-speaking-his-biggest-court-challenge.html,883,239
U.N. Pleads With Taliban Not to Destroy Buddha Statues,3/3/01,World,http://www.nytimes.com/2001/03/03/world/un-pleads-with-taliban-not-to-destroy-buddha-statues.html,816,240
Obliterating History in Afghanistan,3/3/01,Opinion,http://www.nytimes.com/2001/03/03/opinion/obliterating-history-in-afghanistan.html,299,241
"Reporter's Notebook; When Sensitivities Run High, Parsing the Tone on the Bench",3/4/01,Washington; New York and Region,http://www.nytimes.com/2001/03/04/nyregion/reporter-s-notebook-when-sensitivities-run-high-parsing-the-tone-on-the-bench.html,865,242
"Over World Protests, Taliban Are Destroying Ancient Buddhas",3/4/01,World,http://www.nytimes.com/2001/03/04/world/over-world-protests-taliban-are-destroying-ancient-buddhas.html,1012,243
Taking Sides in Afghanistan,3/8/01,Opinion,http://www.nytimes.com/2001/03/08/opinion/taking-sides-in-afghanistan.html,839,244
"Embassy Bombing Witnesses Recall Blood, Smoke and Chaos",3/8/01,Washington; New York and Region,http://www.nytimes.com/2001/03/08/nyregion/embassy-bombing-witnesses-recall-blood-smoke-and-chaos.html,1119,245
Wreckage And Words Portray Bomb's Force,3/9/01,Washington; New York and Region,http://www.nytimes.com/2001/03/09/nyregion/wreckage-and-words-portray-bomb-s-force.html,781,246
Man Pleads Guilty to Role In Millennial Terrorism Plot,3/10/01,New York and Region,http://www.nytimes.com/2001/03/10/nyregion/man-pleads-guilty-to-role-in-millennial-terrorism-plot.html,1000,247
March 4-10; Annan May Meet Taliban,3/11/01,Week in Review,http://www.nytimes.com/2001/03/11/weekinreview/march-4-10-annan-may-meet-taliban.html,97,248
Afghan Says Destruction Of Buddhas Is Complete,3/12/01,Science; World,http://www.nytimes.com/2001/03/12/world/afghan-says-destruction-of-buddhas-is-complete.html,503,249
National News Briefs; Jury Selection Begins In Terrorism Trial,3/13/01,,http://www.nytimes.com/2001/03/13/us/national-news-briefs-jury-selection-begins-in-terrorism-trial.html,120,250
Terrorism Trial May Keep to Narrower Focus,3/14/01,U.S.,http://www.nytimes.com/2001/03/14/us/terrorism-trial-may-keep-to-narrower-focus.html,830,251
Vivid Detail Of Bombing Highlights Terror Trial,3/14/01,Washington; New York and Region,http://www.nytimes.com/2001/03/14/nyregion/vivid-detail-of-bombing-highlights-terror-trial.html,725,252
Bush Chooses Chief for Federal Prosecutions,3/15/01,U.S.,http://www.nytimes.com/2001/03/15/us/bush-chooses-chief-for-federal-prosecutions.html,450,253
Prosecutors Sketch Bombing Suspect's Role,3/15/01,Washington; New York and Region,http://www.nytimes.com/2001/03/15/nyregion/prosecutors-sketch-bombing-suspect-s-role.html,749,254
Ideas & Trends; Taliban: War for War's Sake,3/18/01,Week in Review,http://www.nytimes.com/2001/03/18/weekinreview/ideas-trends-taliban-war-for-war-s-sake.html,819,255
Taliban Explains Buddha Demolition,3/19/01,Science; World,http://www.nytimes.com/2001/03/19/world/taliban-explains-buddha-demolition.html,1150,256
Bombing Suspect Is Said to Admit He Felt 'Duty to Kill Americans',3/20/01,Washington; New York and Region,http://www.nytimes.com/2001/03/20/nyregion/bombing-suspect-is-said-to-admit-he-felt-duty-to-kill-americans.html,507,257
Terror Suspect Held Secretly For 4 Months,3/22/01,Washington; New York and Region,http://www.nytimes.com/2001/03/22/nyregion/terror-suspect-held-secretly-for-4-months.html,767,258
Agreements on Evidence Speed Up Terror Trial,3/22/01,Washington; New York and Region,http://www.nytimes.com/2001/03/22/nyregion/agreements-on-evidence-speed-up-terror-trial.html,560,259
Issues of Distortions and Lies at Terror Trial,3/23/01,New York and Region,http://www.nytimes.com/2001/03/23/nyregion/issues-of-distortions-and-lies-at-terror-trial.html,594,260
Terror Suspect Fails in Effort to Move Other Trial,3/31/01,Washington; New York and Region,http://www.nytimes.com/2001/03/31/nyregion/terror-suspect-fails-in-effort-to-move-other-trial.html,318,261
"Reporter's Notebook; Even in Terror's Path, Batteries Die and Love Notes Flourish",4/1/01,New York and Region,http://www.nytimes.com/2001/04/01/nyregion/reporter-s-notebook-even-in-terror-s-path-batteries-die-and-love-notes-flourish.html,865,262
The World: Martyrdom; The Promise of Paradise That Slays Peace,4/1/01,Week in Review,http://www.nytimes.com/2001/04/01/weekinreview/the-world-martyrdom-the-promise-of-paradise-that-slays-peace.html,1645,263
The ABC's of Terror,4/5/01,Washington; New York and Region,http://www.nytimes.com/2001/04/05/nyregion/the-abc-s-of-terror.html,241,264
Translation: 'The How-To Book of Terrorism',4/5/01,Washington; New York and Region,http://www.nytimes.com/2001/04/05/nyregion/translation-the-how-to-book-of-terrorism.html,1161,265
