headline,date,section,url,word_count
"In Taxes, Guns and Cabinet, Gridlock Grips the Capital",2012-12-22,U.S.,http://www.nytimes.com/2012/12/22/us/politics/still-bitter-about-election-republican-opposition-unwilling-to-compromise-with-president.html,1045
Acting C.I.A. Chief Critical of Film ‘Zero Dark Thirty’,2012-12-23,U.S.,http://www.nytimes.com/2012/12/23/us/politics/acting-cia-director-michael-j-morell-criticizes-zero-dark-thirty.html,540
On Leaving Afghanistan,2012-12-24,Opinion,http://www.nytimes.com/2012/12/24/opinion/on-leaving-afghanistan.html,197
A TV Voice Rang True in Clamor of Shooting,2012-12-24,Business Day,http://www.nytimes.com/2012/12/24/business/media/john-miller-of-cbs-at-home-on-both-sides-of-the-police-tape.html,1166
"With a Parent Off Again at War, a Holiday of Pride and Isolation",2012-12-25,U.S.,http://www.nytimes.com/2012/12/25/us/with-a-parent-at-war-a-holiday-deepens-the-isolation.html,1278
Getting Polio Campaigns Back on Track,2012-12-25,Health,http://www.nytimes.com/2012/12/25/health/getting-polio-campaigns-back-on-track.html,1173
"Kicking a Movie-a-Day Habit, After Four Years in Theaters",2012-12-26,N.Y. / Region,http://cityroom.blogs.nytimes.com/2012/12/26/kicking-a-movie-a-day-habit-after-four-years-in-theaters/,851
Movie Listings for Dec. 28-Jan. 3,2012-12-28,Movies,http://www.nytimes.com/2012/12/28/movies/movie-listings-for-dec-28-jan-3.html,3094
Museum and Gallery Listings for Dec. 28-Jan. 3,2012-12-28,Arts,http://www.nytimes.com/2012/12/28/arts/design/museum-and-gallery-listings-for-dec-28-jan-3.html,7397
As Enigmatic as Her Picture,2012-12-30,Movies,http://www.nytimes.com/2012/12/30/movies/awardsseason/kathryn-bigelow-on-zero-dark-thirty.html,1555
Religion’s Role in Altruism and Survival,2012-12-31,Opinion,http://www.nytimes.com/2012/12/31/opinion/religions-role-in-altruism-and-survival.html,453
