headline,date,section,url,word_count
LIFE FOR TERRORIST IN EMBASSY ATTACK,2001-06-13,Front Page; Washington; New York and Region,http://www.nytimes.com/2001/06/13/nyregion/life-for-terrorist-in-embassy-attack.html,1290
Death Decree Could Have Troubled U.S. Muslims,2001-06-13,Washington; New York and Region,http://www.nytimes.com/2001/06/13/nyregion/death-decree-could-have-troubled-us-muslims.html,980
NEWS SUMMARY,2001-06-17,New York and Region,http://www.nytimes.com/2001/06/17/nyregion/news-summary-846180.html,690
"As Bush Replaces Prosecutors, a Formidable One Stays On",2001-06-18,Washington; New York and Region,http://www.nytimes.com/2001/06/18/nyregion/as-bush-replaces-prosecutors-a-formidable-one-stays-on.html,2000
Yemen Arrests Suspects in Plot on U.S. Agents for Bomb Case,2001-06-19,World; Washington,http://www.nytimes.com/2001/06/19/world/yemen-arrests-suspects-in-plot-on-us-agents-for-bomb-case.html,558
Prosecutors Seek Death for Second Bomber,2001-06-19,Washington; New York and Region,http://www.nytimes.com/2001/06/19/nyregion/prosecutors-seek-death-for-second-bomber.html,658
Yemen Holds 8 Suspected in Plot to Bomb American Embassy,2001-06-20,World,http://www.nytimes.com/2001/06/20/world/yemen-holds-8-suspected-in-plot-to-bomb-american-embassy.html,435
Arguments on Death Penalty For 2nd Convicted Terrorist,2001-06-20,Washington; New York and Region,http://www.nytimes.com/2001/06/20/nyregion/arguments-on-death-penalty-for-2nd-convicted-terrorist.html,782
"Bomber Helped Stab Guard, Jury Is Told",2001-06-21,Washington; New York and Region,http://www.nytimes.com/2001/06/21/nyregion/bomber-helped-stab-guard-jury-is-told.html,709
"Pondering Terrorist's Execution, Jury Weighs Notes Found in Cell",2001-06-22,Washington; New York and Region,http://www.nytimes.com/2001/06/22/nyregion/pondering-terrorist-s-execution-jury-weighs-notes-found-in-cell.html,491
Spain Arrests Terror Suspect Said to Be Linked to bin Laden,2001-06-23,World,http://www.nytimes.com/2001/06/23/world/spain-arrests-terror-suspect-said-to-be-linked-to-bin-laden.html,437
Terrorism and Iran: Washington's Policy Performs a Gingerly Balancing Act,2001-06-23,World; Washington,http://www.nytimes.com/2001/06/23/world/terrorism-and-iran-washington-s-policy-performs-a-gingerly-balancing-act.html,1146
"Sharon, in New York, Urges Arafat to 'Put Out Flames'",2001-06-26,World,http://www.nytimes.com/2001/06/26/world/sharon-in-new-york-urges-arafat-to-put-out-flames.html,657
Foreign Affairs; A Memo From Osama,2001-06-26,Opinion,http://www.nytimes.com/2001/06/26/opinion/foreign-affairs-a-memo-from-osama.html,770
"For Israeli Defense Chief, No Choice but Optimism",2001-06-26,World,http://www.nytimes.com/2001/06/26/world/for-israeli-defense-chief-no-choice-but-optimism.html,928
Trial Opens for Third Algerian In Bomb Plot Before Millennium,2001-06-27,New York and Region,http://www.nytimes.com/2001/06/27/nyregion/trial-opens-for-third-algerian-in-bomb-plot-before-millennium.html,520
Essay; Ariel Makes His Point to George,2001-06-28,Opinion,http://www.nytimes.com/2001/06/28/opinion/essay-ariel-makes-his-point-to-george.html,698
Defense Psychiatrist Tells Jury of Embassy Bomber's Remorse,2001-06-28,New York and Region,http://www.nytimes.com/2001/06/28/nyregion/defense-psychiatrist-tells-jury-of-embassy-bomber-s-remorse.html,704
Jury in Embassy Bomb Case Hears Terrorist's Relatives,2001-06-29,New York and Region,http://www.nytimes.com/2001/06/29/nyregion/jury-in-embassy-bomb-case-hears-terrorist-s-relatives.html,529
Role of Martyrdom Is Debated In Sentence for Embassy Bombing,2001-07-03,New York and Region,http://www.nytimes.com/2001/07/03/nyregion/role-of-martyrdom-is-debated-in-sentence-for-embassy-bombing.html,864
BOMB PLOT INSIDER DETAILS TRAINING,2001-07-04,Front Page; New York and Region,http://www.nytimes.com/2001/07/04/nyregion/bomb-plot-insider-details-training.html,1195
Metro Briefing | New York: Manhattan: Deliberations In Terror Trial,2001-07-04,Washington; New York and Region,http://www.nytimes.com/2001/07/04/nyregion/metro-briefing-new-york-manhattan-deliberations-in-terror-trial.html,83
NEWS SUMMARY,2001-07-04,New York and Region,http://www.nytimes.com/2001/07/04/nyregion/news-summary-096806.html,964
Testimony at Bombing Trial Outlines Recipe for Mayhem,2001-07-06,New York and Region,http://www.nytimes.com/2001/07/06/nyregion/testimony-at-bombing-trial-outlines-recipe-for-mayhem.html,793
Exasperated Arafat Says U.S. Should Do More,2001-07-08,World; Washington,http://www.nytimes.com/2001/07/08/world/exasperated-arafat-says-us-should-do-more.html,1332
'Only You Can Save Your Sons',2001-07-08,Magazine,http://www.nytimes.com/2001/07/08/magazine/only-you-can-save-your-sons.html,8371
Metro Briefing | New York: Manhattan: No Terror Trial Sentencing,2001-07-10,Washington; New York and Region,http://www.nytimes.com/2001/07/10/nyregion/metro-briefing-new-york-manhattan-no-terror-trial-sentencing.html,91
Jury Rejects Death Penalty For Terrorist,2001-07-11,Washington; New York and Region,http://www.nytimes.com/2001/07/11/nyregion/jury-rejects-death-penalty-for-terrorist.html,1217
"To Prosecutors, He's a Terrorist; to Defenders, a Con Man",2001-07-12,New York and Region,http://www.nytimes.com/2001/07/12/nyregion/to-prosecutors-he-s-a-terrorist-to-defenders-a-con-man.html,762
Metro Briefing | New York: Manhattan: Prosecutor Named For Commerce Post,2001-07-12,New York and Region,http://www.nytimes.com/2001/07/12/nyregion/metro-briefing-new-york-manhattan-prosecutor-named-for-commerce-post.html,70
Rights Group Says Taliban Aren't Solely to Blame for the Afghan Disaster,2001-07-13,World; Washington,http://www.nytimes.com/2001/07/13/world/rights-group-says-taliban-aren-t-solely-to-blame-for-the-afghan-disaster.html,649
Foreign Affairs; The Rumsfeld Defense,2001-07-13,Opinion,http://www.nytimes.com/2001/07/13/opinion/foreign-affairs-the-rumsfeld-defense.html,759
Man Is Guilty In Bomb Plot At Millennium,2001-07-14,New York and Region,http://www.nytimes.com/2001/07/14/nyregion/man-is-guilty-in-bomb-plot-at-millennium.html,924
Reporter's Notebook; Opinions on Death Penalty Spoken But Not Heard,2001-07-15,New York and Region,http://www.nytimes.com/2001/07/15/nyregion/reporter-s-notebook-opinions-on-death-penalty-spoken-but-not-heard.html,940
Sharon Booed by Fellow Rightists Who Say He's Too Soft,2001-07-23,World,http://www.nytimes.com/2001/07/23/world/sharon-booed-by-fellow-rightists-who-say-he-s-too-soft.html,912
More to It Than Games,2001-07-24,Sports,http://www.nytimes.com/2001/07/24/sports/olympics-more-to-it-than-games.html,837
Foreign Affairs; Digital Defense,2001-07-27,Opinion,http://www.nytimes.com/2001/07/27/opinion/foreign-affairs-digital-defense.html,772
U.N. to Use Experts On Taliban Embargo,2001-07-31,World,http://www.nytimes.com/2001/07/31/world/un-to-use-experts-on-taliban-embargo.html,133
Government Pays Over $7 Million for Defense in Embassy Bombings Case,2001-07-31,Washington; New York and Region,http://www.nytimes.com/2001/07/31/nyregion/government-pays-over-7-million-for-defense-in-embassy-bombings-case.html,929
Kenya Opens Memorial Site For Bombing Of Embassy,2001-08-08,World; Washington,http://www.nytimes.com/2001/08/08/world/kenya-opens-memorial-site-for-bombing-of-embassy.html,695
Fighting Terrorists,2001-08-18,Opinion,http://www.nytimes.com/2001/08/18/opinion/l-fighting-terrorists-753300.html,135
The Nation: Terminator; Making Rules in the World Between War and Peace,2001-08-19,Week in Review,http://www.nytimes.com/2001/08/19/weekinreview/the-nation-terminator-making-rules-in-the-world-between-war-and-peace.html,1357
NEWS SUMMARY,2001-08-21,New York and Region,http://www.nytimes.com/2001/08/21/nyregion/news-summary-796441.html,1280
F.B.I.'s Inquiry In Cole Attack Is Nearing Halt,2001-08-21,World; Front Page; Washington,http://www.nytimes.com/2001/08/21/world/fbi-s-inquiry-in-cole-attack-is-nearing-halt.html,1380
"U.S. Seeking F.B.I.'s Return To Yemen, Says State Dept.",2001-08-22,World,http://www.nytimes.com/2001/08/22/world/us-seeking-fbi-s-return-to-yemen-says-state-dept.html,353
August 19-25; Cole Inquiry Stalled,2001-08-26,Week in Review,http://www.nytimes.com/2001/08/26/weekinreview/august-19-25-cole-inquiry-stalled.html,146
Credible Threat,2001-09-02,Magazine; Books,http://www.nytimes.com/2001/09/02/magazine/lives-credible-threat.html,875
Backfire; How Not to Win the Battle but Lose the War,2001-09-02,Week in Review,http://www.nytimes.com/2001/09/02/weekinreview/backfire-how-not-to-win-the-battle-but-lose-the-war.html,1208
"Afghans Present Aid Team's Sins, Complete With Theology Lesson",2001-09-07,World; Front Page; Washington,http://www.nytimes.com/2001/09/07/world/afghans-present-aid-team-s-sins-complete-with-theology-lesson.html,1178
Reports Disagree on Fate of Anti-Taliban Rebel Chief,2001-09-11,World; Washington,http://www.nytimes.com/2001/09/11/world/reports-disagree-on-fate-of-anti-taliban-rebel-chief.html,668
A Trend Toward Attacks That Emphasize Deaths,2001-09-12,U.S.; Washington,http://www.nytimes.com/2001/09/12/us/a-day-of-terror-the-background-a-trend-toward-attacks-that-emphasize-deaths.html,888
When an Open Society Is Wielded as a Weapon Against Itself,2001-09-12,U.S.; Washington,http://www.nytimes.com/2001/09/12/us/day-terror-assessment-when-open-society-wielded-weapon-against-itself.html,1165
America the Vulnerable Meets a Ruthless Enemy,2001-09-12,U.S.; Washington,http://www.nytimes.com/2001/09/12/us/a-day-of-terror-the-militant-america-the-vulnerable-meets-a-ruthless-enemy.html,1047
When an Open Society Is Wielded as a Weapon Against Itself,2001-09-12,U.S.; Washington,http://www.nytimes.com/2001/09/12/us/day-terror-assessment-when-open-society-wielded-weapon-against-itself.html,1165
Boston's Airport Security Is Described as Standard,2001-09-12,U.S.,http://www.nytimes.com/2001/09/12/us/a-day-of-terror-security-boston-s-airport-security-is-described-as-standard.html,1021
"As an Attack Unfolds, A Struggle to Provide Vivid Images to Homes",2001-09-12,U.S.,http://www.nytimes.com/2001/09/12/us/day-terror-media-attack-unfolds-struggle-provide-vivid-images-homes.html,1127
Officials Say They Saw No Signs of Increased Terrorist Activity,2001-09-12,U.S.,http://www.nytimes.com/2001/09/12/us/day-terror-intelligence-agencies-officials-say-they-saw-no-signs-increased.html,1473
Awaiting the Aftershocks,2001-09-12,Front Page; U.S.; Washington,http://www.nytimes.com/2001/09/12/us/a-day-of-terror-news-analysis-awaiting-the-aftershocks.html,1559
President Vows to Exact Punishment for 'Evil',2001-09-12,Front Page; U.S.; Washington,http://www.nytimes.com/2001/09/12/us/us-attacked-president-vows-to-exact-punishment-for-evil.html,2603
Correspondent; America's Emergency Line: 9/11,2001-09-12,Opinion,http://www.nytimes.com/2001/09/12/opinion/correspondent-america-s-emergency-line-9-11.html,747
A Somber Bush Says Terrorism Cannot Prevail,2001-09-12,Front Page; U.S.; Washington,http://www.nytimes.com/2001/09/12/us/a-day-of-terror-the-president-a-somber-bush-says-terrorism-cannot-prevail.html,1373
"Condemnations From Arab Governments, but Widely Different Attitudes on the Street",2001-09-12,U.S.,http://www.nytimes.com/2001/09/12/us/day-terror-arabs-condemnations-arab-governments-but-widely-different-attitudes.html,608
America the Vulnerable Meets a Ruthless Enemy,2001-09-12,U.S.; Washington,http://www.nytimes.com/2001/09/12/us/a-day-of-terror-the-militant-america-the-vulnerable-meets-a-ruthless-enemy.html,1047
"Hospital Treks, Fliers and the Cry: Have You Seen . . . ?",2001-09-13,U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-the-attacks-the-missing-hospital-treks-fliers-and-the-cry-have-you-seen.html,1154
In This Section,2001-09-13,U.S.,http://www.nytimes.com/2001/09/13/us/in-this-section.html,538
Foreign Affairs; World War III,2001-09-13,Opinion,http://www.nytimes.com/2001/09/13/opinion/foreign-affairs-world-war-iii.html,1246
Allies Against Terror,2001-09-13,Opinion,http://www.nytimes.com/2001/09/13/opinion/allies-against-terror.html,394
Taliban Plead for Mercy to the Miserable in a Land of Nothing,2001-09-13,U.S.,http://www.nytimes.com/2001/09/13/us/after-attacks-afghans-taliban-plead-for-mercy-miserable-land-nothing.html,1214
"Administration Considers Broader, More Powerful Options for Potential Retaliation",2001-09-13,U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-attacks-military-administration-considers-broader-more-powerful-options.html,1069
Arabs and Muslims Steer Through an Unsettling Scrutiny,2001-09-13,U.S.,http://www.nytimes.com/2001/09/13/us/after-attacks-relations-arabs-muslims-steer-through-unsettling-scrutiny.html,966
Reaction From Around the World,2001-09-13,U.S.,http://www.nytimes.com/2001/09/13/us/after-the-attack-reaction-from-around-the-world.html,947
A Day of Brisk Sales Of Pistols and Ammunition,2001-09-13,U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-the-attacks-voices-a-day-of-brisk-sales-of-pistols-and-ammunition.html,250
Reaction From Around the World,2001-09-13,U.S.,http://www.nytimes.com/2001/09/13/us/after-the-attacks-reaction-from-around-the-world.html,947
"STUNNED RESCUERS COMB ATTACK SITES, BUT THOUSANDS ARE PRESUMED DEAD; F.B.I. TRACKING HIJACKERS' MOVEMENTS",2001-09-13,Front Page; U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-attacks-overview-stunned-rescuers-comb-attack-sites-but-thousands-are.html,2164
BIN LADEN TIE CITED,2001-09-13,Front Page; U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-the-attacks-the-investigation-bin-laden-tie-cited.html,1403
Powell Says It Clearly: No Middle Ground on Terrorism,2001-09-13,U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-attacks-diplomacy-powell-says-it-clearly-no-middle-ground-terrorism.html,997
F.B.I. Traces Path of 5 in New England,2001-09-13,U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-the-attacks-the-hijackers-fbi-traces-path-of-5-in-new-england.html,1111
Training Site Is Questioned About Links To Hijackers,2001-09-13,U.S.; Washington,http://www.nytimes.com/2001/09/13/us/after-attacks-university-training-site-questioned-about-links-hijackers.html,684
U.S. Force vs. Terrorists: From Reactive to Active,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-the-attacks-an-assessment-us-force-vs-terrorists-from-reactive-to-active.html,956
Excerpts From President's Remarks on Investigation Into Attacks,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/excerpts-from-president-s-remarks-on-investigation-into-attacks.html,1015
"For Many, Sorrow Turns to Anger and Talk of Vengeance",2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-attacks-reaction-for-many-sorrow-turns-anger-talk-vengeance.html,1047
Around the World,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-the-attacks-around-the-world.html,671
Excerpts From President's Remarks on Investigation Into Attacks,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/excerpts-from-president-s-remarks-on-investigation-into-attacks.html,1015
"For Many, Sorrow Turns to Anger and Talk of Vengeance",2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-attacks-reaction-for-many-sorrow-turns-anger-talk-vengeance.html,1047
Around the World,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-the-attacks-around-the-world.html,671
In This Section,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/in-this-section.html,748
No Middle Ground,2001-09-14,Front Page; U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-the-attacks-news-analysis-no-middle-ground.html,1048
Arabs Voice Somber Tones And Speculate On a Reprisal,2001-09-14,U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-attacks-mideast-arabs-voice-somber-tones-speculate-reprisal.html,471
"A Shaken Nation Struggles to Regain Its Equilibrium, but Remains on Edge",2001-09-14,Education; U.S.; Washington,http://www.nytimes.com/2001/09/14/us/after-attacks-overview-shaken-nation-struggles-regain-its-equilibrium-but.html,1680
