headline,date,section,url,word_count
Tora Bora: Deep Ravines Hide Many Enemies,2001-12-19,World; Front Page,http://www.nytimes.com/2001/12/19/world/a-nation-challenged-the-pursuit-tora-bora-deep-ravines-hide-many-enemies.html,1030
"All Alone, Again",2001-12-19,Opinion,http://www.nytimes.com/2001/12/19/opinion/all-alone-again.html,772
QAEDA SURVIVORS BY THE HUNDREDS SAID TO DISAPPEAR,2001-12-19,World; Front Page; Washington,http://www.nytimes.com/2001/12/19/world/a-nation-challenged-the-escape-qaeda-survivors-by-the-hundreds-said-to-disappear.html,1308
India Raises The Pitch In Criticism Of Pakistan,2001-12-19,World; Washington,http://www.nytimes.com/2001/12/19/world/india-raises-the-pitch-in-criticism-of-pakistan.html,917
"In Changed World, Qadaffi Is Changing, Too",2001-12-20,World; Washington,http://www.nytimes.com/2001/12/20/world/a-nation-challenged-libya-in-changed-world-qadaffi-is-changing-too.html,1116
"MARINES AND ARMY MAY SCOUR CAVES, U.S. GENERAL SAYS",2001-12-20,World; Front Page; Washington,http://www.nytimes.com/2001/12/20/world/a-nation-challenged-the-hunt-marines-and-army-may-scour-caves-us-general-says.html,1611
The Pressure Rises in Pakistan,2001-12-20,Opinion,http://www.nytimes.com/2001/12/20/opinion/the-pressure-rises-in-pakistan.html,533
"Star-Spangled or Reflective, Pop Captures the Mood",2001-12-20,Arts,http://www.nytimes.com/2001/12/20/arts/critic-s-notebook-star-spangled-or-reflective-pop-captures-the-mood.html,1411
"Taliban Chiefs Prove Elusive, Americans Say",2001-12-20,World; Front Page; Washington,http://www.nytimes.com/2001/12/20/world/a-nation-challenged-the-most-wanted-taliban-chiefs-prove-elusive-americans-say.html,1002
Yemen Adds Troops in Battle to Capture Suspects,2001-12-20,World,http://www.nytimes.com/2001/12/20/world/nation-challenged-pursuing-al-qaeda-yemen-adds-troops-battle-capture-suspects.html,468
Arrests in Belgium Highlight Its Role as a Militants' Base,2001-12-20,World,http://www.nytimes.com/2001/12/20/world/nation-challenged-suspects-arrests-belgium-highlight-its-role-militants-base.html,959
Diplomats Protest Lack of Information,2001-12-20,New York and Region,http://www.nytimes.com/2001/12/20/nyregion/a-nation-challenged-the-detainees-diplomats-protest-lack-of-information.html,1150
"Vanishing Taliban, a British Force on Deck, Spilled Iraqi Secrets",2001-12-20,World,http://www.nytimes.com/2001/12/20/world/nation-challenged-overview-dec-19-2001-vanishing-taliban-british-force-deck.html,711
Turning to bin Laden,2001-12-20,Opinion,http://www.nytimes.com/2001/12/20/opinion/l-turning-to-bin-laden-752690.html,99
India Seeks International Support to Force Pakistan to Crack Down on Militants,2001-12-20,World,http://www.nytimes.com/2001/12/20/world/india-seeks-international-support-to-force-pakistan-to-crack-down-on-militants.html,984
A Nation Challenged,2001-12-20,New York and Region,http://www.nytimes.com/2001/12/20/nyregion/a-nation-challenged-762040.html,923
G.O.P. Pushes to Make Daschle Appear a National Villain,2001-12-21,U.S.,http://www.nytimes.com/2001/12/21/us/gop-pushes-to-make-daschle-appear-a-national-villain.html,1062
A Nation Challenged,2001-12-21,New York and Region,http://www.nytimes.com/2001/12/21/nyregion/a-nation-challenged-782068.html,1018
Our Friends the Terrorists,2001-12-21,Opinion,http://www.nytimes.com/2001/12/21/opinion/our-friends-the-terrorists.html,730
Tape Review Finds More Plotters Named,2001-12-21,World,http://www.nytimes.com/2001/12/21/world/a-nation-challenged-tape-review-finds-more-plotters-named.html,169
Clinton and Aides Lay Plans To Repair a Battered Image,2001-12-21,Front Page; U.S.; Washington,http://www.nytimes.com/2001/12/21/us/clinton-and-aides-lay-plans-to-repair-a-battered-image.html,1155
British Marines Arrive Near Kabul to Protect Officials,2001-12-21,World,http://www.nytimes.com/2001/12/21/world/nation-challenged-security-force-british-marines-arrive-near-kabul-protect.html,685
"Billions for Sept. 11 Victims, First Moves Against Pakistani Terrorists",2001-12-21,World,http://www.nytimes.com/2001/12/21/world/nation-challenged-overview-dec-20-2001-billions-for-sept-11-victims-first-moves.html,721
On bin Laden's Trail,2001-12-21,Opinion,http://www.nytimes.com/2001/12/21/opinion/l-on-bin-laden-s-trail-772720.html,73
Saudis Assail 'Media Blitz' Against Them In the West,2001-12-21,World,http://www.nytimes.com/2001/12/21/world/nation-challenged-angry-nation-saudis-assail-media-blitz-against-them-west.html,505
"Reacting to Attack in India, U.S. Aims at Pakistan Group's Assets",2001-12-21,World; Front Page; Washington,http://www.nytimes.com/2001/12/21/world/nation-challenged-financial-front-reacting-attack-india-us-aims-pakistan-group-s.html,1000
The Art of Knowing the Enemy,2001-12-21,Opinion,http://www.nytimes.com/2001/12/21/opinion/the-art-of-knowing-the-enemy.html,900
Somalis Arrest 5 for Possible Al Qaeda Links; Egypt Says 22 Will Face Trial,2001-12-22,World,http://www.nytimes.com/2001/12/22/world/nation-challenged-east-africa-somalis-arrest-5-for-possible-al-qaeda-links-egypt.html,436
Flight School Warned F.B.I. Of Suspicions,2001-12-22,U.S.,http://www.nytimes.com/2001/12/22/us/a-nation-challenged-the-suspect-flight-school-warned-fbi-of-suspicions.html,809
"An Inauguration, an Attack on a Convoy, Questions for the Captured",2001-12-22,World,http://www.nytimes.com/2001/12/22/world/nation-challenged-overview-dec-21-2001-inauguration-attack-convoy-questions-for.html,732
"New Yorkers Carry Aid, and Relics, to Kabul",2001-12-22,World,http://www.nytimes.com/2001/12/22/world/a-nation-challenged-mercy-flight-new-yorkers-carry-aid-and-relics-to-kabul.html,664
The American With the Taliban,2001-12-22,Opinion,http://www.nytimes.com/2001/12/22/opinion/l-the-american-with-the-taliban-801062.html,183
NEW LEADERS SET TO ASSUME POWER IN TRANQUIL KABUL,2001-12-22,World; Front Page; Washington,http://www.nytimes.com/2001/12/22/world/a-nation-challenged-government-new-leaders-set-to-assume-power-in-tranquil-kabul.html,971
More American Troops Are Ordered to Join Cave-to-Cave Search for Al Qaeda,2001-12-22,World,http://www.nytimes.com/2001/12/22/world/nation-challenged-ground-war-more-american-troops-are-ordered-join-cave-cave.html,1056
A Nation Challenged,2001-12-23,New York and Region,http://www.nytimes.com/2001/12/23/nyregion/a-nation-challenged-811530.html,904
The World; Hussein and bin Laden: How Opposites Attract,2001-12-23,Week in Review,http://www.nytimes.com/2001/12/23/weekinreview/the-world-hussein-and-bin-laden-how-opposites-attract.html,779
"Afghan Leader Is Sworn In, Asking for Help to Rebuild",2001-12-23,World; Front Page; Washington,http://www.nytimes.com/2001/12/23/world/nation-challenged-transfer-power-afghan-leader-sworn-asking-for-help-rebuild.html,1455
"On Tora Bora, Horror Rained On Al Qaeda",2001-12-23,World; Washington,http://www.nytimes.com/2001/12/23/world/a-nation-challenged-survivors-on-tora-bora-horror-rained-on-al-qaeda.html,689
FRONT LINES,2001-12-23,Week in Review,http://www.nytimes.com/2001/12/23/weekinreview/front-lines.html,964
Sue Afghanistan!,2001-12-23,Arts; Books,http://www.nytimes.com/2001/12/23/books/sue-afghanistan.html,951
"New Leaders in Kabul, Pledges of Support and the Cleanup Operation",2001-12-23,World,http://www.nytimes.com/2001/12/23/world/overview-dec-22-2001-new-leaders-kabul-pledges-support-cleanup-operation.html,720
"Searching the Web, Searching the Mind",2001-12-23,Technology; Business,http://www.nytimes.com/2001/12/23/business/business-diary-searching-the-web-searching-the-mind.html,200
"The World; As the Battlefield Changes, So Does the War Itself",2001-12-23,Washington; Week in Review,http://www.nytimes.com/2001/12/23/weekinreview/the-world-as-the-battlefield-changes-so-does-the-war-itself.html,1094
"In Lawless Land, Narrow Role for Security Force",2001-12-23,World; Front Page; Washington,http://www.nytimes.com/2001/12/23/world/a-nation-challenged-peacekeepers-in-lawless-land-narrow-role-for-security-force.html,1428
Black and White In a New America,2001-12-24,Opinion,http://www.nytimes.com/2001/12/24/opinion/l-black-and-white-in-a-new-america-822396.html,148
"An Unidentified Passenger, Governing in Kabul, Need in America",2001-12-24,World,http://www.nytimes.com/2001/12/24/world/nation-challenged-overview-dec-23-2001-unidentified-passenger-governing-kabul.html,770
"Moving From Hand to Hand, a Flame Arrives",2001-12-24,New York and Region,http://www.nytimes.com/2001/12/24/nyregion/moving-from-hand-to-hand-a-flame-arrives.html,698
"In a Rugged Military Town, a Lonely Christmas",2001-12-24,New York and Region,http://www.nytimes.com/2001/12/24/nyregion/a-nation-challenged-the-army-base-in-a-rugged-military-town-a-lonely-christmas.html,1219
Kashmir's Islamic Guerrillas See Little to Fear From U.S.,2001-12-24,World; Front Page,http://www.nytimes.com/2001/12/24/world/nation-challenged-pakistan-kashmir-s-islamic-guerrillas-see-little-fear-us.html,1466
INDIA AND PAKISTAN MOBILIZING TROOPS ALONG THE BORDER,2001-12-25,World; Front Page,http://www.nytimes.com/2001/12/25/world/india-and-pakistan-mobilizing-troops-along-the-border.html,1560
A Nation Challenged,2001-12-25,New York and Region,http://www.nytimes.com/2001/12/25/nyregion/a-nation-challenged-836095.html,1062
Major Critic of Interim Government Is Appointed to Afghan Defense Post,2001-12-25,World,http://www.nytimes.com/2001/12/25/world/nation-challenged-kabul-major-critic-interim-government-appointed-afghan-defense.html,936
Prison Switch For Terrorists In Bombings,2001-12-25,Washington; New York and Region,http://www.nytimes.com/2001/12/25/nyregion/a-nation-challenged-the-embassy-plot-prison-switch-for-terrorists-in-bombings.html,444
"A Muted Christmas, Corporate Obligations, the Anthrax Mystery",2001-12-26,World,http://www.nytimes.com/2001/12/26/world/nation-challenged-overview-dec-25-2001-muted-christmas-corporate-obligations.html,749
High-Level Murmurings That bin Laden Is Dead,2001-12-26,World,http://www.nytimes.com/2001/12/26/world/a-nation-challenged-the-pursuit-high-level-murmurings-that-bin-laden-is-dead.html,831
A Nation Challenged,2001-12-26,New York and Region,http://www.nytimes.com/2001/12/26/nyregion/a-nation-challenged-844489.html,939
"White House Aides Trying to Balance Attention on Terrorism, the Economy and Politics",2001-12-26,U.S.; Washington,http://www.nytimes.com/2001/12/26/us/white-house-aides-trying-balance-attention-terrorism-economy-politics.html,1519
Passing The Holiday On High Alert For bin Laden,2001-12-26,World,http://www.nytimes.com/2001/12/26/world/a-nation-challenged-the-troops-passing-the-holiday-on-high-alert-for-bin-laden.html,466
Unpredictable Judge For Terrorism Suspect,2001-12-26,U.S.,http://www.nytimes.com/2001/12/26/us/a-nation-challenged-the-trial-unpredictable-judge-for-terrorism-suspect.html,1098
PAKISTAN LEADER IN SHARP REBUKE TO INDIAN THREAT,2001-12-26,World; Front Page,http://www.nytimes.com/2001/12/26/world/pakistan-leader-in-sharp-rebuke-to-indian-threat.html,1074
Let Mullah Omar Get Away,2001-12-26,Opinion,http://www.nytimes.com/2001/12/26/opinion/let-mullah-omar-get-away.html,751
South Asian Brinkmanship,2001-12-26,Opinion,http://www.nytimes.com/2001/12/26/opinion/south-asian-brinkmanship.html,606
"An Action Film Hits Close, But How Close?; Second Thoughts Prevail Against a Political Message",2001-12-26,Movies; Arts; Washington,http://www.nytimes.com/2001/12/26/movies/action-film-hits-close-but-close-second-thoughts-prevail-against-political.html,1634
A Tramp Freighter's Money Trail to bin Laden,2001-12-27,World,http://www.nytimes.com/2001/12/27/world/nation-challenged-al-qaeda-s-fleet-tramp-freighter-s-money-trail-bin-laden.html,1715
"New Video, New Tactic for the Caves, Rumbles of Power Struggles",2001-12-27,World,http://www.nytimes.com/2001/12/27/world/nation-challenged-overview-dec-26-2001-new-video-new-tactic-for-caves-rumbles.html,732
U.S. PUTTING OFF PLAN TO USE G.I.'S IN AFGHAN CAVES,2001-12-27,World; Front Page; Washington,http://www.nytimes.com/2001/12/27/world/a-nation-challenged-the-military-us-putting-off-plan-to-use-gi-s-in-afghan-caves.html,1347
Powell Tries to Ease Tension As Kashmir Pressure Builds,2001-12-27,World; Front Page,http://www.nytimes.com/2001/12/27/world/powell-tries-to-ease-tension-as-kashmir-pressure-builds.html,1261
"Office Pool, 2002",2001-12-27,Opinion,http://www.nytimes.com/2001/12/27/opinion/office-pool-2002.html,681
Wal-Mart and Yahoo Push Up Shares in Thin Trading,2001-12-27,Business,http://www.nytimes.com/2001/12/27/business/the-markets-stocks-bonds-wal-mart-and-yahoo-push-up-shares-in-thin-trading.html,695
A Nation Challenged,2001-12-27,New York and Region,http://www.nytimes.com/2001/12/27/nyregion/a-nation-challenged-863858.html,925
Shoe-Bomb Suspect Fell in With Extremists,2001-12-27,World,http://www.nytimes.com/2001/12/27/world/a-nation-challenged-the-convert-shoe-bomb-suspect-fell-in-with-extremists.html,1369
Holy War Lured Saudis As Rulers Looked Away,2001-12-27,World; Front Page,http://www.nytimes.com/2001/12/27/world/a-nation-challenged-saudi-arabia-holy-war-lured-saudis-as-rulers-looked-away.html,4459
A Gaunt bin Laden on New Tape,2001-12-27,World; Front Page; Washington,http://www.nytimes.com/2001/12/27/world/a-nation-challenged-video-a-gaunt-bin-laden-on-new-tape.html,927
Networks Find Tape Provides Little News,2001-12-28,World; Washington,http://www.nytimes.com/2001/12/28/world/a-nation-challenged-networks-find-tape-provides-little-news.html,124
What Fate for Mullah Omar?,2001-12-28,Opinion,http://www.nytimes.com/2001/12/28/opinion/l-what-fate-for-mullah-omar-880280.html,126
What Fate for Mullah Omar?,2001-12-28,Opinion,http://www.nytimes.com/2001/12/28/opinion/l-what-fate-for-mullah-omar-880221.html,73
The U.S. Must Strike at Saddam Hussein,2001-12-28,Opinion,http://www.nytimes.com/2001/12/28/opinion/the-us-must-strike-at-saddam-hussein.html,958
A Nation Challenged,2001-12-28,New York and Region,http://www.nytimes.com/2001/12/28/nyregion/a-nation-challenged-881147.html,906
What Fate for Mullah Omar?,2001-12-28,Opinion,http://www.nytimes.com/2001/12/28/opinion/l-what-fate-for-mullah-omar-880213.html,47
"Bin Laden Fled Into Pakistan, Afghans Report",2001-12-28,World; Front Page; Washington,http://www.nytimes.com/2001/12/28/world/a-nation-challenged-the-fugitive-bin-laden-fled-into-pakistan-afghans-report.html,977
Body Confirms Suspicions About Frenchmen in Al Qaeda,2001-12-28,World; Washington,http://www.nytimes.com/2001/12/28/world/nation-challenged-foreign-soldier-body-confirms-suspicions-about-frenchmen-al.html,1275
This Is Not A Test,2001-12-28,Opinion,http://www.nytimes.com/2001/12/28/opinion/this-is-not-a-test.html,728
Terror Cells Slip Through Europe's Grasp,2001-12-28,World; Front Page,http://www.nytimes.com/2001/12/28/world/a-nation-challenged-the-trail-terror-cells-slip-through-europe-s-grasp.html,3497
"The Bombs' Toll, the Sneakers' Trail, Giuliani's Vision",2001-12-28,World; Washington,http://www.nytimes.com/2001/12/28/world/nation-challenged-overview-dec-27-2001-bombs-toll-sneakers-trail-giuliani-s.html,710
RULES ON TRIBUNAL REQUIRE UNANIMITY ON DEATH PENALTY,2001-12-28,Front Page; U.S.,http://www.nytimes.com/2001/12/28/us/nation-challenged-military-tribunals-rules-tribunal-require-unanimity-death.html,1101
"'America Is in Decline,' the Leader of Al Qaeda Says",2001-12-28,World; Washington,http://www.nytimes.com/2001/12/28/world/nation-challenged-bin-laden-s-words-america-decline-leader-al-qaeda-says.html,504
"In Its Express Delivery and Its Details, Bin Laden's Latest Tape Differs From Past Ones",2001-12-28,World,http://www.nytimes.com/2001/12/28/world/nation-challenged-new-tape-its-express-delivery-its-details-bin-laden-s-latest.html,752
"In Indonesia, Once Tolerant Islam Grows Rigid",2001-12-29,World,http://www.nytimes.com/2001/12/29/world/in-indonesia-once-tolerant-islam-grows-rigid.html,1840
It Won't Be Easy to Convict John Walker,2001-12-29,Opinion,http://www.nytimes.com/2001/12/29/opinion/it-won-t-be-easy-to-convict-john-walker.html,921
A Handful of the Bereaved Become Advocates for All,2001-12-29,U.S.,http://www.nytimes.com/2001/12/29/us/a-nation-challenged-the-media-a-handful-of-the-bereaved-become-advocates-for-all.html,997
Gains and Limits in New Low-Risk War,2001-12-29,World; Front Page; Washington,http://www.nytimes.com/2001/12/29/world/a-nation-challenged-military-strategy-gains-and-limits-in-new-low-risk-war.html,4024
Afghans and Pakistanis at Odds on Whereabouts of bin Laden; Bombing Is Waning,2001-12-29,World,http://www.nytimes.com/2001/12/29/world/nation-challenged-hunting-fugitives-afghans-pakistanis-odds-whereabouts-bin.html,698
A Nation Challenged,2001-12-29,New York and Region,http://www.nytimes.com/2001/12/29/nyregion/a-nation-challenged-899283.html,916
"U.S. FORCES FACING LONG AFGHAN STAY, PRESIDENT ASSERTS",2001-12-29,World; Front Page; Washington,http://www.nytimes.com/2001/12/29/world/nation-challenged-afghanistan-mission-us-forces-facing-long-afghan-stay.html,1316
Words of Confidence About Afghanistan Mission and Central Asian Peace,2001-12-29,World,http://www.nytimes.com/2001/12/29/world/nation-challenged-words-confidence-about-afghanistan-mission-central-asian-peace.html,1690
"Views From Afghanistan, Shoe Bomb Testimony, the Terrorist List",2001-12-29,World,http://www.nytimes.com/2001/12/29/world/nation-challenged-overview-dec-28-2001-views-afghanistan-shoe-bomb-testimony.html,789
Front Lines,2001-12-30,Week in Review,http://www.nytimes.com/2001/12/30/weekinreview/december-23-29-front-lines.html,791
Afghans Plan Drive to Seize Taliban Leader,2001-12-30,World; Washington,http://www.nytimes.com/2001/12/30/world/a-nation-challenged-the-mullah-afghans-plan-drive-to-seize-taliban-leader.html,568
A Nation Challenged,2001-12-30,New York and Region,http://www.nytimes.com/2001/12/30/nyregion/a-nation-challenged-908207.html,661
Order of Magnitude,2001-12-30,Magazine,http://www.nytimes.com/2001/12/30/magazine/the-lives-they-lived-3225-at-last-count-d-sept-11-2001-order-of-magnitude.html,2474
Planning for Terror but Failing to Act,2001-12-30,Front Page; U.S.,http://www.nytimes.com/2001/12/30/us/a-nation-challenged-the-response-planning-for-terror-but-failing-to-act.html,6418
New York Changes Command; Mayor Giuliani Bows Out,2001-12-30,Opinion,http://www.nytimes.com/2001/12/30/opinion/new-york-changes-command-mayor-giuliani-bows-out.html,1046
Private Crises of Conscience,2001-12-30,New York and Region,http://www.nytimes.com/2001/12/30/nyregion/religion-private-crises-of-conscience.html,1074
Hunt for bin Laden Loses Steam As Winter Grips Afghan Caves,2001-12-30,World; Washington,http://www.nytimes.com/2001/12/30/world/nation-challenged-new-priorities-hunt-for-bin-laden-loses-steam-winter-grips.html,1447
Hunt for bin Laden Loses Steam As Winter Grips Afghan Caves,2001-12-30,World; Washington,http://www.nytimes.com/2001/12/30/world/nation-challenged-new-priorities-hunt-for-bin-laden-loses-steam-winter-grips.html,1447
India Builds Up Forces as Bush Urges Calm,2001-12-30,World; Washington,http://www.nytimes.com/2001/12/30/world/india-builds-up-forces-as-bush-urges-calm.html,1182
Or Else; Caution: This Weapon May Backfire,2001-12-30,Week in Review,http://www.nytimes.com/2001/12/30/weekinreview/or-else-caution-this-weapon-may-backfire.html,1551
"The World: No End in Sight; Happy New Year, Same as the Old One",2001-12-30,Week in Review,http://www.nytimes.com/2001/12/30/weekinreview/the-world-no-end-in-sight-happy-new-year-same-as-the-old-one.html,1010
The bin Laden Video Club Presents,2001-12-30,Week in Review,http://www.nytimes.com/2001/12/30/weekinreview/the-bin-laden-video-club-presents.html,386
The Year in Pictures: IN THE TOWERS' SHADOW,2001-12-31,,http://www.nytimes.com/2001/12/31/news/the-year-in-pictures-in-the-towers-shadow.html,917
"Bin Laden Sought Iran as an Ally, U.S. Intelligence Documents Say",2001-12-31,World; Front Page,http://www.nytimes.com/2001/12/31/world/nation-challenged-qaeda-diplomacy-bin-laden-sought-iran-ally-us-intelligence.html,1217
Tribal Area of Pakistan Gives Refuge to Qaeda Fighters Fleeing Caves,2001-12-31,World; Washington,http://www.nytimes.com/2001/12/31/world/nation-challenged-sanctuary-tribal-area-pakistan-gives-refuge-qaeda-fighters.html,1411
"The Screaming Eagles, War Perspectives",2001-12-31,World,http://www.nytimes.com/2001/12/31/world/nation-challenged-overview-dec-30-2001-screaming-eagles-war-perspectives.html,511
A Nation Challenged,2001-12-31,New York and Region,http://www.nytimes.com/2001/12/31/nyregion/a-nation-challenged-918342.html,914
"Two Worlds Paired by War: Life or Death, as Luck Will Have It",2001-12-31,World,http://www.nytimes.com/2001/12/31/world/nation-challenged-reporter-s-diary-two-worlds-paired-war-life-death-luck-will.html,2862
The Year in Pictures: IN THE TOWERS' SHADOW,2001-12-31,,http://www.nytimes.com/2001/12/31/news/the-year-in-pictures-in-the-towers-shadow.html,917
AIRBORNE TROOPS RELIEVING MARINES AT KANDAHAR BASE,2001-12-31,World; Front Page; Washington,http://www.nytimes.com/2001/12/31/world/a-nation-challenged-military-airborne-troops-relieving-marines-at-kandahar-base.html,808
The Legacy of the Taliban Is a Sad and Broken Land,2001-12-31,World; Front Page; Washington,http://www.nytimes.com/2001/12/31/world/nation-challenged-rise-fall-legacy-taliban-sad-broken-land.html,3063
