headline,date,section,url,word_count
An Eloquence in Groping for Words,2011-09-22,Theater,http://www.nytimes.com/2011/09/22/theater/richard-nelson-and-jonas-hassen-khemiris-takes-on-911.html,1231
Pakistan’s Spy Agency Is Tied to Attack on U.S. Embassy,2011-09-23,World,http://www.nytimes.com/2011/09/23/world/asia/mullen-asserts-pakistani-role-in-attack-on-us-embassy.html,1196
"Harsh Words From Turkey About Israel, and From Iran About United States",2011-09-23,World,http://www.nytimes.com/2011/09/23/world/middleeast/irans-president-mahmoud-ahmadinejad-rails-against-the-west-in-united-nations-speech.html,948
Fill-In | Extreme Fitness,2011-09-23,U.S.,http://learning.blogs.nytimes.com/2011/09/23/fill-in-extreme-fitness/,664
Fill-In | Extreme Fitness,2011-09-23,U.S.,http://learning.blogs.nytimes.com/2011/09/23/fill-in-extreme-fitness/,632
Pakistan Scorns U.S. Scolding on Terrorism,2011-09-24,World,http://www.nytimes.com/2011/09/24/world/asia/pakistan-shows-no-sign-of-heeding-us-scolding-on-terrorism.html,1162
The Latest Ugly Truth About Pakistan,2011-09-24,Opinion,http://www.nytimes.com/2011/09/24/opinion/the-latest-ugly-truth-about-pakistan.html,444
Fighting Threats to Mind and Country,2011-09-25,Arts,http://www.nytimes.com/2011/09/25/arts/television/homeland-starring-claire-danes-on-showtime.html,768
Michele Bachmann and the Making of an Acolyte,2011-09-25,Fashion & Style,http://www.nytimes.com/2011/09/25/fashion/michele-bachmann-and-the-making-of-an-acolyte.html,1896
"Now You See It, Soon You Won’t",2011-09-25,Opinion,http://www.nytimes.com/2011/09/25/opinion/sunday/trending-twitter-culture.html,410
Brutal Haqqani Crime Clan Bedevils U.S. in Afghanistan,2011-09-25,World,http://www.nytimes.com/2011/09/25/world/asia/brutal-haqqani-clan-bedevils-united-states-in-afghanistan.html,2326
"At Fund-Raisers, Obama Refers to Audiences at G.O.P. Debates",2011-09-26,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/26/at-fund-raisers-obama-refers-to-audiences-at-g-o-p-debates/,766
"At Fund-Raisers, Obama Refers to Audiences at G.O.P. Debates",2011-09-26,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/26/at-fund-raisers-obama-refers-to-audiences-at-g-o-p-debates/,754
Pakistanis Tied to 2007 Border Attack on Americans,2011-09-27,World,http://www.nytimes.com/2011/09/27/world/asia/pakistanis-tied-to-2007-attack-on-americans.html,1835
"Stop the Conspiracy Theories, Al Qaeda Tells Iranian Leader",2011-09-28,,http://thelede.blogs.nytimes.com/2011/09/28/stop-the-conspiracy-theories-al-qaeda-tells-iranian-leader/,712
"Stop the Conspiracy Theories, Al Qaeda Tells Iranian Leader",2011-09-28,,http://thelede.blogs.nytimes.com/2011/09/28/stop-the-conspiracy-theories-al-qaeda-tells-iranian-leader/,699
Even Al Qaeda Is Criticizing Iran's President Over 9/11 Claim,2011-09-29,World,http://query.nytimes.com/gst/fullpage.html?res=9402EEDC1E3EF93AA1575AC0A9679D8B63,728
150 Questions to Write or Talk About,2011-09-29,U.S.,http://learning.blogs.nytimes.com/2011/09/29/150-questions-to-write-or-talk-about/,1261
150 Questions to Write or Talk About,2011-09-29,U.S.,http://learning.blogs.nytimes.com/2011/09/29/150-questions-to-write-or-talk-about/,1107
Privacy Groups Ask F.T.C. to Review New Facebook Features,2011-09-29,Technology,http://bits.blogs.nytimes.com/2011/09/29/privacy-groups-ask-f-t-c-to-review-new-facebook-features/,722
Privacy Groups Ask F.T.C. to Review New Facebook Features,2011-09-29,Technology,http://bits.blogs.nytimes.com/2011/09/29/privacy-groups-ask-f-t-c-to-review-new-facebook-features/,710
Killing of Awlaki Is Latest in Campaign Against Qaeda Leaders,2011-09-30,World,http://www.nytimes.com/interactive/2011/09/30/world/middleeast/the-killing-of-anwar-al-awlaki.html,893
"Teachers Teaching Teachers, on Twitter: Q. and A. on 'Edchats'",2011-09-30,U.S.,http://learning.blogs.nytimes.com/2011/09/30/teachers-teaching-teachers-on-twitter-q-and-a-on-edchats/,2536
"Teachers Teaching Teachers, on Twitter: Q. and A. on 'Edchats'",2011-09-30,U.S.,http://learning.blogs.nytimes.com/2011/09/30/teachers-teaching-teachers-on-twitter-q-and-a-on-edchats/,2497
"Obama Hailed After Awlaki Killing, but for How Long?",2011-09-30,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/30/obama-hailed-after-al-awlaki-killing-but-for-how-long/,500
"Obama Hailed After Awlaki Killing, but for How Long?",2011-09-30,U.S.,http://thecaucus.blogs.nytimes.com/2011/09/30/obama-hailed-after-al-awlaki-killing-but-for-how-long/,491
"Judging a Long, Deadly Reach",2011-10-01,World,http://www.nytimes.com/2011/10/01/world/american-strike-on-american-target-revives-contentious-constitutional-issue.html,1037
The Weapons That Were Not There,2011-10-02,Books,http://www.nytimes.com/2011/10/02/books/review/intelligence-and-us-foreign-policy-by-paul-r-pillar-book-review.html,1231
Strike Reflects U.S. Shift to Drones in Terror Fight,2011-10-02,World,http://www.nytimes.com/2011/10/02/world/awlaki-strike-shows-us-shift-to-drones-in-terror-fight.html,1244
"As the West Celebrates a Cleric’s Death, the Mideast Shrugs",2011-10-02,World,http://www.nytimes.com/2011/10/02/world/middleeast/as-the-west-celebrates-awlakis-death-the-mideast-shrugs.html,1121
What's On Sunday,2011-10-02,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9F00E5DC1231F931A35753C1A9679D8B63,715
Obama Campaign Borrows From Bush '04 Playbook,2011-10-02,U.S.,http://thecaucus.blogs.nytimes.com/2011/10/02/obama-campaign-borrows-from-bush-04-playbook/,825
Americans Raid Byways of Haqqani Insurgents in Afghanistan,2011-10-03,World,http://www.nytimes.com/2011/10/03/world/asia/americans-raid-haqqani-byways-of-afghanistan.html,1361
"Success Battling Terrorists, but Scant Glory for It",2011-10-03,U.S.,http://www.nytimes.com/2011/10/03/us/politics/for-obama-success-battling-terrorists-seems-to-mean-little.html,1113
Obama Campaign Borrows From Bush '04 Playbook,2011-10-03,U.S.,http://query.nytimes.com/gst/fullpage.html?res=9406EFDB1031F930A35753C1A9679D8B63,841
Article vs. 'Charticle': Comparing Coverage of a Qaeda Operative's Killing,2011-10-03,U.S.,http://learning.blogs.nytimes.com/2011/10/03/article-vs-charticle-comparing-coverage-of-a-qaeda-operatives-killing/,989
Trial to Start in Attempt to Use Bomb Aboard Jet,2011-10-04,U.S.,http://www.nytimes.com/2011/10/04/us/trial-to-start-in-attempt-to-use-bomb-aboard-jet.html,708
"When Leaders Die, Terror Still Thrives",2011-10-05,Opinion,http://www.nytimes.com/2011/10/05/opinion/awlakis-death-wont-destroy-al-qaeda.html,683
Karzai Tries to Soothe Pakistan Over Warmer Relations With India,2011-10-06,World,http://www.nytimes.com/2011/10/06/world/asia/karzai-tries-to-soothe-pakistan-over-warmer-relations-with-india.html,360
Tributes to Steve Jobs Flood Social Media Platforms,2011-10-06,Business,http://mediadecoder.blogs.nytimes.com/2011/10/06/tributes-to-steve-jobs-flood-social-media-platforms/,525
Tributes to Steve Jobs Flood Social Media Platforms,2011-10-06,Business,http://mediadecoder.blogs.nytimes.com/2011/10/06/tributes-to-steve-jobs-flood-social-media-platforms/,514
Pakistan Pulls Closer to a Reluctant China,2011-10-07,World,http://www.nytimes.com/2011/10/07/world/asia/pakistan-pulls-closer-to-a-reluctant-china.html,1194
"Pakistan: Doctor Who Aided C.I.A. Should Face Charges, Panel Says",2011-10-07,World,http://www.nytimes.com/2011/10/07/world/asia/pakistan-doctor-who-aided-cia-should-face-charges.html,148
Inside The Times,2011-10-07,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9E07EFD91130F934A35753C1A9679D8B63,805
"In Foreign Policy Speech, Romney Calls for an 'American Century'",2011-10-07,U.S.,http://thecaucus.blogs.nytimes.com/2011/10/07/in-foreign-policy-speech-romney-calls-for-an-american-century/,954
"In Foreign Policy Speech, Romney Calls for an 'American Century'",2011-10-07,U.S.,http://thecaucus.blogs.nytimes.com/2011/10/07/in-foreign-policy-speech-romney-calls-for-an-american-century/,940
"In G.O.P. Race, Foreign Policy Is a Footnote",2011-10-08,U.S.,http://www.nytimes.com/2011/10/08/us/politics/in-gop-race-foreign-policy-is-mainly-a-footnote.html,1113
U.S. Says Man Admitted Plot to Blow Up Passenger Jet,2011-10-12,U.S.,http://www.nytimes.com/2011/10/12/us/prosecution-says-suspect-admitted-trying-to-blow-up-plane.html,768
"Would-Be Plane Bomber Pleads Guilty, Ending Trial",2011-10-13,U.S.,http://www.nytimes.com/2011/10/13/us/umar-farouk-abdulmutallab-pleads-guilty-in-plane-bomb-attempt.html,966
The Charges Against Iran,2011-10-13,Opinion,http://www.nytimes.com/2011/10/13/opinion/the-charges-against-iran.html,487
When the U.S. Kills an American Citizen,2011-10-13,Opinion,http://www.nytimes.com/2011/10/13/opinion/when-the-us-kills-an-american-citizen.html,614
Obama to Attend Game on Carrier,2011-10-14,Sports,http://www.nytimes.com/2011/10/14/sports/ncaabasketball/obama-to-attend-game-on-carrier.html,39
Veteran's 'Hurt Locker' Lawsuit Dismissed,2011-10-14,Arts,http://artsbeat.blogs.nytimes.com/2011/10/14/judge-dismisses-war-veterans-suit-over-the-hurt-locker/,215
Veteran's 'Hurt Locker' Lawsuit Dismissed,2011-10-14,Arts,http://artsbeat.blogs.nytimes.com/2011/10/14/judge-dismisses-war-veterans-suit-over-the-hurt-locker/,214
Happy Second Birthday to Us,2011-10-14,U.S.,http://learning.blogs.nytimes.com/2011/10/14/happy-second-birthday-to-us/,678
Happy Second Birthday to Us,2011-10-14,U.S.,http://learning.blogs.nytimes.com/2011/10/14/happy-second-birthday-to-us/,641
Views to a Kill,2011-10-14,Opinion,http://opinionator.blogs.nytimes.com/2011/10/14/views-to-a-kill/,1514
Views to a Kill,2011-10-14,Opinion,http://opinionator.blogs.nytimes.com/2011/10/14/views-to-a-kill/,1494
Judge Dismisses Suit Over 'The Hurt Locker',2011-10-15,Arts,http://query.nytimes.com/gst/fullpage.html?res=9C02E3D61438F936A25753C1A9679D8B63,233
"John Miller to Join CBS, Bolstering 'The Early Show'",2011-10-16,Business,http://mediadecoder.blogs.nytimes.com/2011/10/16/john-miller-to-join-cbs-bolstering-the-early-show/,388
"John Miller to Join CBS, Bolstering 'The Early Show'",2011-10-16,Business,http://mediadecoder.blogs.nytimes.com/2011/10/16/john-miller-to-join-cbs-bolstering-the-early-show/,380
Tensions Flare as G.I.’s Take Fire Out of Pakistan,2011-10-17,World,http://www.nytimes.com/2011/10/17/world/asia/cross-border-fire-frustrates-american-troops-in-afghanistan.html,1626
"Debates Sway Media Coverage, Study Finds",2011-10-17,Business Day,http://www.nytimes.com/2011/10/17/business/media/presidential-debates-influence-media-study-shows.html,428
Inside the Times,2011-10-17,New York and Region,http://query.nytimes.com/gst/fullpage.html?res=9D03E5DF1038F934A25753C1A9679D8B63,922
U.S. Debated Cyberwarfare in Attack Plan on Libya,2011-10-18,World,http://www.nytimes.com/2011/10/18/world/africa/cyber-warfare-against-libya-was-debated-by-us.html,1033
Republicans and Foreign Policy,2011-10-18,Opinion,http://www.nytimes.com/2011/10/18/opinion/republicans-and-foreign-policy.html,574
Herman Cain’s Freewheeling Quotes,2011-10-19,U.S.,http://www.nytimes.com/2011/10/19/us/politics/herman-cains-freewheeling-quotes.html,209
Release Date of Bin Laden Film May Change,2011-10-19,Business,http://mediadecoder.blogs.nytimes.com/2011/10/19/release-date-of-bin-laden-film-may-change/,258
Release Date of Bin Laden Film May Change,2011-10-19,Business,http://mediadecoder.blogs.nytimes.com/2011/10/19/release-date-of-bin-laden-film-may-change/,258
"The Sniping of Partisans, This Time on the Screen",2011-10-20,Movies,http://www.nytimes.com/2011/10/20/movies/hollywood-revs-up-partisan-films-a-year-ahead-of-election.html,1270
Updates on the Death of Muammar el-Qaddafi,2011-10-20,,http://thelede.blogs.nytimes.com/2011/10/20/latest-updates-on-the-search-for-qaddafi/,3169
U.S. Officials Deliver Warning in Pakistan Over Extremists,2011-10-21,World,http://www.nytimes.com/2011/10/21/world/asia/clinton-issues-blunt-warning-to-pakistan.html,1034
"An Erratic Leader, Brutal and Defiant to the End",2011-10-21,World,http://www.nytimes.com/2011/10/21/world/africa/qaddafi-killed-as-hometown-falls-to-libyan-rebels.html,4330
"For Obama, Some Vindication of Approach to War",2011-10-21,World,http://www.nytimes.com/2011/10/21/world/africa/qaddafis-death-is-latest-victory-for-new-us-approach-to-war.html,954
California: 64 Sailors to Be Discharged for Drug Use,2011-10-21,U.S.,http://www.nytimes.com/2011/10/21/us/in-california-64-sailors-to-be-discharged-for-drug-use.html,80
American Forces in Iraq and Afghanistan,2011-10-21,World,http://www.nytimes.com/interactive/2011/10/21/world/asia/american-forces-in-iraq-and-afghanistan.html,76
The Value of Foreign Policy Victories for Obama ,2011-10-21,U.S.,http://thecaucus.blogs.nytimes.com/2011/10/21/can-obama-win-on-foreign-policy/,887
The Value of Foreign Policy Victories for Obama,2011-10-21,U.S.,http://thecaucus.blogs.nytimes.com/2011/10/21/can-obama-win-on-foreign-policy/,867
"U.S. Troops to Leave Iraq by Year’s End, Obama Says",2011-10-22,World,http://www.nytimes.com/2011/10/22/world/middleeast/president-obama-announces-end-of-war-in-iraq.html,1265
"Clinton Widens Audience in Pakistan, but Sticks to Tough Message",2011-10-22,World,http://www.nytimes.com/2011/10/22/world/asia/clinton-prods-pakistanis-again-though-more-gently.html,1001
Successes Overseas Are Unlikely to Help Obama at Home,2011-10-23,U.S.,http://www.nytimes.com/2011/10/23/us/politics/successes-overseas-are-unlikely-to-help-obama-at-home.html,1136
"Panetta’s Pentagon, Without the Blank Check",2011-10-24,U.S.,http://www.nytimes.com/2011/10/24/us/at-pentagon-leon-panetta-charts-change-of-course.html,2534
"Leon E. Panetta, in His Own Words",2011-10-24,U.S.,http://www.nytimes.com/2011/10/24/us/leon-panetta-in-his-own-words.html,701
A President Trying to Work the Levers He Still Possesses,2011-10-28,U.S.,http://www.nytimes.com/2011/10/28/us/politics/congress-and-economy-limit-obamas-domestic-agenda.html,903
U.S. Seeks Aid From Pakistan in Peace Effort,2011-10-31,World,http://www.nytimes.com/2011/10/31/world/asia/united-states-seeks-pakistan-spy-agencys-help-for-afghan-talks.html,1228
"For Pakistan, Deep Ties to Militant Network May Trump U.S. Pressure",2011-11-01,World,http://www.nytimes.com/2011/11/01/world/asia/haqqani-militants-act-like-pakistans-protected-partners.html,1259
"In God We Trust, With the House’s Help",2011-11-02,U.S.,http://www.nytimes.com/2011/11/02/us/house-of-representatives-affirms-in-god-we-trust-motto.html,519
A Dead Dictator Who Draws Tens of Thousands in Italy,2011-11-03,World,http://www.nytimes.com/2011/11/03/world/europe/tourists-still-drawn-to-tomb-of-mussolini-il-duce-in-italy.html,1013
Is Obama Toast? Handicapping the 2012 Election,2011-11-06,Magazine,http://www.nytimes.com/2011/11/06/magazine/nate-silver-handicaps-2012-election.html,4911
"Leaving Iraq, U.S. Fears New Surge of Qaeda Terror",2011-11-06,World,http://www.nytimes.com/2011/11/06/world/middleeast/leaving-iraq-us-fears-new-surge-of-qaeda-terror.html,1348
"Weighing Pentagon Cuts, Panetta Faces Deep Pressures",2011-11-07,World,http://www.nytimes.com/2011/11/07/world/panetta-weighs-military-cuts-once-thought-out-of-bounds.html,1313
"As Trial Nears, ‘Carlos the Jackal’ Retains His Bluster",2011-11-07,World,http://www.nytimes.com/2011/11/07/world/europe/as-trial-nears-carlos-the-jackal-retains-his-bluster.html,948
A Calm Guide to Afghan Chaos Moves On,2011-11-07,World,http://atwar.blogs.nytimes.com/2011/11/07/a-calm-guide-to-afghan-chaos-moves-on/,1785
A Calm Guide to Afghan Chaos Moves On,2011-11-07,World,http://atwar.blogs.nytimes.com/2011/11/07/a-calm-guide-to-afghan-chaos-moves-on/,1778
Carlos the Jackal Goes on Trial for Bombings in France,2011-11-08,World,http://www.nytimes.com/2011/11/08/world/europe/carlos-the-jackal-goes-on-trial-for-bombings-in-france.html,945
Bin Laden Memorabilia a Big Presence in Panetta’s Office,2011-11-08,World,http://www.nytimes.com/2011/11/08/world/bin-laden-memorabilia-a-big-presence-in-panettas-office.html,339
Top Obama Aide Relinquishes Some Duties,2011-11-09,U.S.,http://www.nytimes.com/2011/11/09/us/politics/obama-aide-hands-over-operations.html,1059
Accused Al-Qaeda Leader Is Arraigned in U.S.S. Cole Bombing,2011-11-10,U.S.,http://www.nytimes.com/2011/11/10/us/abd-al-rahim-al-nashiri-arraigned-in-uss-cole-bombing.html,1084
Video Shows Rage at Penn State After Paterno's Ouster,2011-11-10,,http://thelede.blogs.nytimes.com/2011/11/10/video-shows-rage-at-penn-state-after-paternos-ouster/,281
Video Shows Rage at Penn State After Paterno's Ouster,2011-11-10,,http://thelede.blogs.nytimes.com/2011/11/10/video-shows-rage-at-penn-state-after-paternos-ouster/,276
Season Tips Off in Location Unlike Any Other,2011-11-12,Sports,http://www.nytimes.com/2011/11/12/sports/ncaabasketball/unc-and-michigan-state-tip-off-on-an-aircraft-carrier.html,1013
"Republican Debate Sponsored by CBS, The National Journal and the Republican Party of South Carolina",2011-11-12,U.S.,http://www.nytimes.com/2011/11/12/us/politics/republican-debate-sponsored-by-cbs-the-national-journal-and-the-republican-party-of-south-carolina.html,9722
"For Obama, a Little Basketball Before the Diplomacy",2011-11-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/12/for-obama-a-little-basketball-before-the-diplomacy/,816
"For Obama, a Little Basketball Before the Diplomacy",2011-11-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/12/for-obama-a-little-basketball-before-the-diplomacy/,802
Highlights From the Republican Debate in S.C.,2011-11-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/12/live-blogging-the-republican-debate-in-s-c/,2344
Telling the Stories of War Through Many Voices,2011-11-13,Fashion & Style,http://www.nytimes.com/2011/11/13/fashion/martha-raddatz-tells-war-stories-with-a-human-angle.html,1606
Up for Debate: Foreign Policy and Obama,2011-11-13,U.S.,http://www.nytimes.com/2011/11/13/us/politics/up-for-debate-foreign-policy-and-obama.html,1488
Deficit Panel May Put Off Tax Deliberation,2011-11-13,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/13/deficit-panel-may-put-off-tax-deliberation/,557
Deficit Panel May Put Off Tax Deliberation,2011-11-13,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/13/deficit-panel-may-put-off-tax-deliberation/,545
It's Spelled T-O-R-T-U-R-E,2011-11-14,Opinion,http://loyalopposition.blogs.nytimes.com/2011/11/14/its-spelled-t-o-r-t-u-r-e/,506
It's Spelled T-O-R-T-U-R-E,2011-11-14,Opinion,http://takingnote.blogs.nytimes.com/2011/11/14/its-spelled-t-o-r-t-u-r-e/,493
Torture and Exceptionalism,2011-11-15,Opinion,http://www.nytimes.com/2011/11/15/opinion/bruni-torture-and-exceptionalism.html,824
"For Obama, a Day Off in Hawaii for Fund-Raising and Golf",2011-11-15,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/15/for-obama-a-day-off-in-hawaii-for-fund-raising-and-golf/,462
"For Obama, a Day Off in Hawaii for Fund-Raising and Golf",2011-11-15,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/15/for-obama-a-day-off-in-hawaii-for-fund-raising-and-golf/,451
Foley Square: A Runner's View,2011-11-15,Opinion,http://bittman.blogs.nytimes.com/2011/11/15/foley-square-a-runners-view/,664
Foley Square: A Runner's View,2011-11-15,Opinion,http://bittman.blogs.nytimes.com/2011/11/15/foley-square-a-runners-view/,656
The Economy Isn't Obama's Only Challenge,2011-11-16,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/16/the-economy-isnt-obamas-only-challenge/,824
The Economy Isn't Obama's Only Challenge,2011-11-16,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/16/the-economy-isnt-obamas-only-challenge/,818
"The Last of the Wicked Years, and Other New Books",2011-11-17,Books,http://www.nytimes.com/2011/11/17/books/new-books-include-out-of-oz-and-the-boy-in-the-suitcase.html,1016
Pakistani Envoy Offers to Resign Over Memo,2011-11-18,World,http://www.nytimes.com/2011/11/18/world/asia/husain-haqqani-offers-to-resign-over-mystery-memo.html,490
U.S. Military Goes Online to Rebut Extremists’ Messages,2011-11-18,World,http://www.nytimes.com/2011/11/18/world/us-military-goes-online-to-rebut-extremists.html,1207
Prospects Improve for Sept. 11 Suits Against Nations,2011-11-19,U.S.,http://www.nytimes.com/2011/11/19/us/sept-11-lawsuits-prospects-improve-with-reversal.html,985
"Emanuel, in Iowa, Takes Aim at Romney",2011-11-20,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/20/emanuel-in-iowa-takes-aim-at-romney/,583
"Emanuel, in Iowa, Takes Aim at Romney",2011-11-20,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/20/emanuel-in-iowa-takes-aim-at-romney/,570
Pakistani Leader Faces Pressure Over Memo,2011-11-21,World,http://www.nytimes.com/2011/11/21/world/asia/pakistani-leader-faces-pressure-over-reported-memo-to-united-states.html,737
How to Attack Your Opponent for Things He Didn't Do,2011-11-21,Opinion,http://loyalopposition.blogs.nytimes.com/2011/11/21/how-to-attack-your-opponent-for-things-he-didnt-do/,534
How to Attack Your Opponent for Things He Didn't Do,2011-11-21,Opinion,http://takingnote.blogs.nytimes.com/2011/11/21/how-to-attack-your-opponent-for-things-he-didnt-do/,524
Informer’s Role in Terror Case Is Said to Have Deterred F.B.I.,2011-11-22,N.Y. / Region,http://www.nytimes.com/2011/11/22/nyregion/for-jose-pimentel-bomb-plot-suspect-an-online-trail.html,1304
Live Blogging the National Security Debate,2011-11-22,U.S.,http://thecaucus.blogs.nytimes.com/2011/11/22/live-blogging-the-national-security-debate/,4370
Breaking Through the Clouds at the Debate,2011-11-24,Opinion,http://www.nytimes.com/2011/11/24/opinion/breaking-through-the-clouds-at-the-debate.html,346
Tensions Flare Between U.S. and Pakistan After Strike,2011-11-27,World,http://www.nytimes.com/2011/11/27/world/asia/pakistan-says-nato-helicopters-kill-dozens-of-soldiers.html,1117
Team Obama Gears Up for 2012,2011-11-27,Sunday Review,http://www.nytimes.com/2011/11/27/sunday-review/Team-Obama-Gears-Up-for-2012.html,2145
"After Strike in Pakistan, Rage and Damage Control",2011-11-28,World,http://www.nytimes.com/2011/11/28/world/asia/afghanistan-worries-after-attacks-in-pakistan.html,930
"In Fog of War, Rift Widens Between U.S. and Pakistan",2011-11-28,World,http://www.nytimes.com/2011/11/28/world/asia/pakistan-and-united-states-bitter-allies-in-fog-of-war.html,1083
Obama Refrains From a Formal ‘I’m Sorry’ to Pakistan,2011-12-01,World,http://www.nytimes.com/2011/12/01/world/middleeast/for-pakistan-no-formal-remorse-yet-from-obama.html,847
"After Duty, Dogs Suffer Like Soldiers",2011-12-02,U.S.,http://www.nytimes.com/2011/12/02/us/more-military-dogs-show-signs-of-combat-stress.html,1095
Can Russia Help Us Withdraw From Afghanistan?,2011-12-02,Opinion,http://www.nytimes.com/2011/12/02/opinion/can-russia-help-us-withdraw-from-afghanistan.html,738
Leader Says Qaeda Holds Abducted American Aid Worker,2011-12-02,World,http://www.nytimes.com/2011/12/02/world/asia/leader-says-qaeda-holds-abducted-american-aid-worker.html,504
Yemen’s Opposition May Be Caught by Its Own Double Game,2011-12-03,World,http://www.nytimes.com/2011/12/03/world/middleeast/yemens-opposition-party-islah-faces-credibility-gap.html,1193
Pakistan Refuses to Help as U.S. Sorts Out a Fatal Attack,2011-12-03,World,http://www.nytimes.com/2011/12/03/world/asia/pakistan-refuses-to-help-as-us-sorts-out-fatal-airstrikes.html,954
I’m Sorry: The Scariest Words in Politics,2011-12-04,Opinion,http://www.nytimes.com/2011/12/04/opinion/sunday/im-sorry-the-scariest-words-in-politics.html,1454
Obama Offers ‘Condolences’ in Deaths of Pakistanis,2011-12-05,World,http://www.nytimes.com/2011/12/05/world/asia/obama-offers-condolences-in-deaths-of-pakistani-troops.html,557
Send in the Clueless,2011-12-05,Opinion,http://www.nytimes.com/2011/12/05/opinion/send-in-the-clueless.html,826
What's On Today,2011-12-05,Arts,http://query.nytimes.com/gst/fullpage.html?res=9E05E7DC1039F936A35751C1A9679D8B63,654
'Girl Walk//All Day': A Conversation With the Director,2011-12-06,Arts,http://artsbeat.blogs.nytimes.com/2011/12/06/girl-walkall-day-a-q-and-a-with-the-director/,1391
'Girl Walk//All Day': A Conversation With the Director,2011-12-06,Arts,http://artsbeat.blogs.nytimes.com/2011/12/06/girl-walkall-day-a-q-and-a-with-the-director/,1348
Republican Candidates Aim at Obama Foreign Policy,2011-12-07,U.S.,http://www.nytimes.com/2011/12/07/us/politics/obama-foreign-policy-a-republican-target.html,1086
"Dec. 7, 1941 | Japan Attacks Pearl Harbor",2011-12-07,U.S.,http://learning.blogs.nytimes.com/2011/12/07/dec-7-1941-japan-attacks-pearl-harbor/,555
"Dec. 7, 1941 | Japan Attacks Pearl Harbor",2011-12-07,U.S.,http://learning.blogs.nytimes.com/2011/12/07/dec-7-1941-japan-attacks-pearl-harbor/,543
Gingrich Sees Growing Radical Islamist Threat,2011-12-07,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/07/gingrich-sees-growing-radical-islamist-threat/,315
Gingrich Sees Growing Radical Islamist Threat,2011-12-07,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/07/gingrich-sees-growing-radical-islamist-threat/,308
Drone Crash in Iran Reveals Secret U.S. Surveillance Effort,2011-12-08,World,http://www.nytimes.com/2011/12/08/world/middleeast/drone-crash-in-iran-reveals-secret-us-surveillance-bid.html,994
"G.O.P. Candidates, at Jewish Coalition, Pledge to Be Israel’s Best Friends",2011-12-08,U.S.,http://www.nytimes.com/2011/12/08/us/politics/gop-candidates-at-jewish-coalition-pledge-to-be-israels-best-friends.html,803
2011: The Year in Memes,2011-12-08,Technology,http://bits.blogs.nytimes.com/2011/12/08/2011-the-year-in-memes/,194
Iran Shows Video It Says Is of U.S. Drone,2011-12-09,World,http://www.nytimes.com/2011/12/09/world/middleeast/iran-shows-us-drone-on-tv-and-lodges-a-protest.html,824
Obama Backs Limit on Sale to Teenagers of Morning-After Pill,2011-12-09,U.S.,http://www.nytimes.com/2011/12/09/us/politics/obama-expresses-support-for-plan-b-decision.html,621
A Wartime Leader Ends a War He Never Wanted,2011-12-09,World,http://www.nytimes.com/2011/12/09/world/middleeast/president-obama-ends-a-war-he-never-wanted.html,915
Obama Tries on the Cowboy Hat,2011-12-09,Opinion,http://loyalopposition.blogs.nytimes.com/2011/12/09/obama-tries-on-the-cowboy-hat/,374
Obama Tries on the Cowboy Hat,2011-12-09,Opinion,http://takingnote.blogs.nytimes.com/2011/12/09/obama-tries-on-the-cowboy-hat/,369
Our Own Worst Enemies,2011-12-11,Magazine,http://www.nytimes.com/2011/12/11/magazine/a-o-scott-screen-villains.html,1770
China’s Spies Are Catching Up,2011-12-11,Opinion,http://www.nytimes.com/2011/12/11/opinion/sunday/chinas-spies-are-catching-up.html,1060
C.I.A. Leaves Base in Pakistan Used for Drone Strikes,2011-12-12,World,http://www.nytimes.com/2011/12/12/world/asia/cia-leaves-pakistan-base-used-for-drone-strikes.html,502
"In CBS Interview, Obama Makes Case for Second Term",2011-12-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/12/in-cbs-interview-obama-makes-case-for-second-term/,521
"In CBS Interview, Obama Makes Case for Second Term",2011-12-12,U.S.,http://thecaucus.blogs.nytimes.com/2011/12/12/in-cbs-interview-obama-makes-case-for-second-term/,510
Guant&aacute;namo Forever?,2011-12-13,Opinion,http://www.nytimes.com/2011/12/13/opinion/guantanamo-forever.html,422
The President and the Generals,2011-12-13,Opinion,http://www.nytimes.com/2011/12/13/opinion/the-president-and-the-generals.html,716
