headline,section,word_count,url,date,id
Dissecting a Terror Plot From Boston to Amman,World; Front Page,3084,http://www.nytimes.com/2001/01/15/world/dissecting-a-terror-plot-from-boston-to-amman.html,1/15/01,181
"Killing for the Glory of God, In a Land Far From Home",World; Front Page; Washington,2906,http://www.nytimes.com/2001/01/16/world/killing-for-the-glory-of-god-in-a-land-far-from-home.html,1/16/01,182
No Headline,World,565,http://www.nytimes.com/2001/01/16/world/no-headline-451355.html,1/16/01,183
Killing for a Cause,U.S.,1898,http://learning.blogs.nytimes.com/2001/01/17/killing-for-a-cause/,1/17/01,184
C.I.A. Chief Is Asked to Stay On and Agrees,U.S.; Washington,733,http://www.nytimes.com/2001/01/17/us/cia-chief-is-asked-to-stay-on-and-agrees.html,1/17/01,185
"Embassy Suspect Warned U.S. of Yemen Attack, Papers Show",World; Washington,545,http://www.nytimes.com/2001/01/18/world/embassy-suspect-warned-us-of-yemen-attack-papers-show.html,1/18/01,186
Terror Trial Judge to Again Weigh Suppression of Statement,New York and Region,704,http://www.nytimes.com/2001/01/19/nyregion/terror-trial-judge-to-again-weigh-suppression-of-statement.html,1/19/01,187
Public Barred From Hearing in Bombing Trial,Washington; New York and Region,622,http://www.nytimes.com/2001/01/20/nyregion/public-barred-from-hearing-in-bombing-trial.html,1/20/01,188
Cohen Says The Blame For the Cole Is Collective,World; Washington,771,http://www.nytimes.com/2001/01/20/world/cohen-says-the-blame-for-the-cole-is-collective.html,1/20/01,189
U.S. Faces Tough Challenge to Statements in Terrorism Case,Washington; New York and Region,780,http://www.nytimes.com/2001/01/25/nyregion/us-faces-tough-challenge-to-statements-in-terrorism-case.html,1/25/01,190
WORLD BRIEFING,World,862,http://www.nytimes.com/2001/01/30/world/world-briefing.html,1/30/01,192
KENYA STATEMENTS IN TERRORISM CASE ALLOWED BY JUDGE,Front Page; Washington; New York and Region,1055,http://www.nytimes.com/2001/01/30/nyregion/kenya-statements-in-terrorism-case-allowed-by-judge.html,1/30/01,193
The Cole Investigation Proves Frustrating,World; Washington,1124,http://www.nytimes.com/2001/02/01/world/the-cole-investigation-proves-frustrating.html,2/1/01,194
Courts a Limited Anti-Terror Weapon,World,712,http://www.nytimes.com/2001/02/01/world/the-lockerbie-verdict-news-analysis-courts-a-limited-anti-terror-weapon.html,2/1/01,195
"Going on Trial: U.S. Accusations Of a Global Plot; In Embassy Bombings Case, The Specter of a Mastermind",Washington; New York and Region,1665,http://www.nytimes.com/2001/02/04/nyregion/going-trial-us-accusations-global-plot-embassy-bombings-case-specter-mastermind.html,2/4/01,196
NEWS SUMMARY,New York and Region,638,http://www.nytimes.com/2001/02/04/nyregion/news-summary-762806.html,2/4/01,197
INSIDE,Front Page; New York and Region,133,http://www.nytimes.com/2001/02/05/nyregion/inside-772828.html,2/5/01,198
NEWS SUMMARY,New York and Region,1072,http://www.nytimes.com/2001/02/05/nyregion/news-summary-771678.html,2/5/01,199
Secret Witness Set to Testify In Terror Trial,Washington; New York and Region,1225,http://www.nytimes.com/2001/02/05/nyregion/secret-witness-set-to-testify-in-terror-trial.html,2/5/01,200
The Embassy Bombings Trial,Opinion,573,http://www.nytimes.com/2001/02/06/opinion/the-embassy-bombings-trial.html,2/6/01,202
Suspect Admits Helping Make Embassy Bomb,Front Page; Washington; New York and Region,1224,http://www.nytimes.com/2001/02/06/nyregion/suspect-admits-helping-make-embassy-bomb.html,2/6/01,203
NEWS SUMMARY,New York and Region,1086,http://www.nytimes.com/2001/02/07/nyregion/news-summary-800457.html,2/7/01,204
Ex-Aide to bin Laden Describes Terror Campaign Aimed at U.S.,Front Page; Washington; New York and Region,1450,http://www.nytimes.com/2001/02/07/nyregion/ex-aide-to-bin-laden-describes-terror-campaign-aimed-at-us.html,2/7/01,205
"Taliban Seem to Be Making Good on Opium Ban, U.N. Says",World,585,http://www.nytimes.com/2001/02/07/world/taliban-seem-to-be-making-good-on-opium-ban-un-says.html,2/7/01,206
WITNESS DESCRIBES BREAK WITH GROUP LED BY BIN LADEN,Front Page; New York and Region,1251,http://www.nytimes.com/2001/02/08/nyregion/witness-describes-break-with-group-led-by-bin-laden.html,2/8/01,208
C.I.A. Chief Sees Russia Trying to Revive Its Challenge to U.S.,World; Washington,541,http://www.nytimes.com/2001/02/08/world/cia-chief-sees-russia-trying-to-revive-its-challenge-to-us.html,2/8/01,209
February 4-10; Bombing Trial Opens,Week in Review,103,http://www.nytimes.com/2001/02/11/weekinreview/february-4-10-bombing-trial-opens.html,2/11/01,210
Cautious U.S. Hope on Report of Lower Afghan Opium Crop,World,489,http://www.nytimes.com/2001/02/11/world/cautious-us-hope-on-report-of-lower-afghan-opium-crop.html,2/11/01,211
Time-Tested Defense Expected as Terrorism Witness Returns,Washington; New York and Region,1116,http://www.nytimes.com/2001/02/12/nyregion/time-tested-defense-expected-as-terrorism-witness-returns.html,2/12/01,212
"Dozens of Afghans Are Dying in the Cold, U.N. Says",World; Washington,954,http://www.nytimes.com/2001/02/13/world/dozens-of-afghans-are-dying-in-the-cold-un-says.html,2/13/01,214
Terror Exports Are the Business Of Jihad Inc.,Washington; New York and Region,820,http://www.nytimes.com/2001/02/13/nyregion/terror-exports-are-the-business-of-jihad-inc.html,2/13/01,215
NEWS SUMMARY,New York and Region,1018,http://www.nytimes.com/2001/02/14/nyregion/news-summary-905887.html,2/14/01,216
BUSH DETAILS PLAN TO FOCUS MILITARY ON NEW WEAPONRY,Front Page; U.S.,1417,http://www.nytimes.com/2001/02/14/us/bush-details-plan-to-focus-military-on-new-weaponry.html,2/14/01,217
Defense Grills Terror Witness On bin Laden,Washington; New York and Region,1083,http://www.nytimes.com/2001/02/14/nyregion/defense-grills-terror-witness-on-bin-laden.html,2/14/01,218
Bin Laden Pilot Says He Helped Buy Jet to Ship Missiles,Washington; New York and Region,902,http://www.nytimes.com/2001/02/15/nyregion/bin-laden-pilot-says-he-helped-buy-jet-to-ship-missiles.html,2/15/01,219
A Decade Beyond the Gulf War,World; Washington,1063,http://www.nytimes.com/2001/02/18/world/a-decade-beyond-the-gulf-war.html,2/18/01,221
Yemen Holds 2 More In Attack on the Cole,World,197,http://www.nytimes.com/2001/02/19/world/yemen-holds-2-more-in-attack-on-the-cole.html,2/19/01,222
NEWS SUMMARY,New York and Region,991,http://www.nytimes.com/2001/02/21/nyregion/news-summary-014192.html,2/21/01,226
Ex-Aide Tells of Plot to Kill bin Laden,New York and Region,919,http://www.nytimes.com/2001/02/21/nyregion/ex-aide-tells-of-plot-to-kill-bin-laden.html,2/21/01,227
"Hunting bin Laden's Allies, U.S. Extends Net to Europe",World; Front Page; Washington,1323,http://www.nytimes.com/2001/02/21/world/hunting-bin-laden-s-allies-us-extends-net-to-europe.html,2/21/01,228
Witness in Bombing Case Describes Scouting Mission by 3 Men Near Embassy,Washington; New York and Region,765,http://www.nytimes.com/2001/02/22/nyregion/witness-in-bombing-case-describes-scouting-mission-by-3-men-near-embassy.html,2/22/01,229
Effort to Cut Expenditures Costly for bin Laden,Washington; New York and Region,801,http://www.nytimes.com/2001/02/23/nyregion/effort-to-cut-expenditures-costly-for-bin-laden.html,2/23/01,230
"Reporter's Notebook; Absent From the Courtroom, bin Laden Is Everywhere at a Terrorism Trial",Washington; New York and Region,756,http://www.nytimes.com/2001/02/25/nyregion/reporter-s-notebook-absent-courtroom-bin-laden-everywhere-terrorism-trial.html,2/25/01,231
Varied Portraits of bin Laden Emerge in Embassy Bomb Case,Washington; New York and Region,662,http://www.nytimes.com/2001/02/27/nyregion/varied-portraits-of-bin-laden-emerge-in-embassy-bomb-case.html,2/27/01,233
Seeking to Tie Conspiracy to Embassy Attacks,Washington; New York and Region,850,http://www.nytimes.com/2001/02/28/nyregion/seeking-to-tie-conspiracy-to-embassy-attacks.html,2/28/01,234
Hectic Pace for Terrorists Before Embassy Explosion,Washington; New York and Region,812,http://www.nytimes.com/2001/03/01/nyregion/hectic-pace-for-terrorists-before-embassy-explosion.html,3/1/01,235
WORLD BRIEFING,World,942,http://www.nytimes.com/2001/03/01/world/world-briefing.html,3/1/01,236
"DESPERATE MIGRATION -- A special report.; Fleeing Famine and War, Afghans Again Meet Death",World; Front Page,2295,http://www.nytimes.com/2001/03/02/world/desperate-migration-special-report-fleeing-famine-war-afghans-again-meet-death.html,3/2/01,237
AMBASSADOR TELLS OF BOMB'S HORROR,Front Page; Washington; New York and Region,989,http://www.nytimes.com/2001/03/02/nyregion/ambassador-tells-of-bomb-s-horror.html,3/2/01,238
"Technically Speaking, His Biggest Court Challenge",New York and Region,883,http://www.nytimes.com/2001/03/02/nyregion/public-lives-technically-speaking-his-biggest-court-challenge.html,3/2/01,239
U.N. Pleads With Taliban Not to Destroy Buddha Statues,World,816,http://www.nytimes.com/2001/03/03/world/un-pleads-with-taliban-not-to-destroy-buddha-statues.html,3/3/01,240
Obliterating History in Afghanistan,Opinion,299,http://www.nytimes.com/2001/03/03/opinion/obliterating-history-in-afghanistan.html,3/3/01,241
"Reporter's Notebook; When Sensitivities Run High, Parsing the Tone on the Bench",Washington; New York and Region,865,http://www.nytimes.com/2001/03/04/nyregion/reporter-s-notebook-when-sensitivities-run-high-parsing-the-tone-on-the-bench.html,3/4/01,242
"Over World Protests, Taliban Are Destroying Ancient Buddhas",World,1012,http://www.nytimes.com/2001/03/04/world/over-world-protests-taliban-are-destroying-ancient-buddhas.html,3/4/01,243
Taking Sides in Afghanistan,Opinion,839,http://www.nytimes.com/2001/03/08/opinion/taking-sides-in-afghanistan.html,3/8/01,244
"Embassy Bombing Witnesses Recall Blood, Smoke and Chaos",Washington; New York and Region,1119,http://www.nytimes.com/2001/03/08/nyregion/embassy-bombing-witnesses-recall-blood-smoke-and-chaos.html,3/8/01,245
Wreckage And Words Portray Bomb's Force,Washington; New York and Region,781,http://www.nytimes.com/2001/03/09/nyregion/wreckage-and-words-portray-bomb-s-force.html,3/9/01,246
Man Pleads Guilty to Role In Millennial Terrorism Plot,New York and Region,1000,http://www.nytimes.com/2001/03/10/nyregion/man-pleads-guilty-to-role-in-millennial-terrorism-plot.html,3/10/01,247
March 4-10; Annan May Meet Taliban,Week in Review,97,http://www.nytimes.com/2001/03/11/weekinreview/march-4-10-annan-may-meet-taliban.html,3/11/01,248
Afghan Says Destruction Of Buddhas Is Complete,Science; World,503,http://www.nytimes.com/2001/03/12/world/afghan-says-destruction-of-buddhas-is-complete.html,3/12/01,249
National News Briefs; Jury Selection Begins In Terrorism Trial,,120,http://www.nytimes.com/2001/03/13/us/national-news-briefs-jury-selection-begins-in-terrorism-trial.html,3/13/01,250
Terrorism Trial May Keep to Narrower Focus,U.S.,830,http://www.nytimes.com/2001/03/14/us/terrorism-trial-may-keep-to-narrower-focus.html,3/14/01,251
Vivid Detail Of Bombing Highlights Terror Trial,Washington; New York and Region,725,http://www.nytimes.com/2001/03/14/nyregion/vivid-detail-of-bombing-highlights-terror-trial.html,3/14/01,252
Bush Chooses Chief for Federal Prosecutions,U.S.,450,http://www.nytimes.com/2001/03/15/us/bush-chooses-chief-for-federal-prosecutions.html,3/15/01,253
Prosecutors Sketch Bombing Suspect's Role,Washington; New York and Region,749,http://www.nytimes.com/2001/03/15/nyregion/prosecutors-sketch-bombing-suspect-s-role.html,3/15/01,254
Ideas & Trends; Taliban: War for War's Sake,Week in Review,819,http://www.nytimes.com/2001/03/18/weekinreview/ideas-trends-taliban-war-for-war-s-sake.html,3/18/01,255
Taliban Explains Buddha Demolition,Science; World,1150,http://www.nytimes.com/2001/03/19/world/taliban-explains-buddha-demolition.html,3/19/01,256
Bombing Suspect Is Said to Admit He Felt 'Duty to Kill Americans',Washington; New York and Region,507,http://www.nytimes.com/2001/03/20/nyregion/bombing-suspect-is-said-to-admit-he-felt-duty-to-kill-americans.html,3/20/01,257
Terror Suspect Held Secretly For 4 Months,Washington; New York and Region,767,http://www.nytimes.com/2001/03/22/nyregion/terror-suspect-held-secretly-for-4-months.html,3/22/01,258
Issues of Distortions and Lies at Terror Trial,New York and Region,594,http://www.nytimes.com/2001/03/23/nyregion/issues-of-distortions-and-lies-at-terror-trial.html,3/23/01,260
Terror Suspect Fails in Effort to Move Other Trial,Washington; New York and Region,318,http://www.nytimes.com/2001/03/31/nyregion/terror-suspect-fails-in-effort-to-move-other-trial.html,3/31/01,261
"Reporter's Notebook; Even in Terror's Path, Batteries Die and Love Notes Flourish",New York and Region,865,http://www.nytimes.com/2001/04/01/nyregion/reporter-s-notebook-even-in-terror-s-path-batteries-die-and-love-notes-flourish.html,4/1/01,262
Translation: 'The How-To Book of Terrorism',Washington; New York and Region,1161,http://www.nytimes.com/2001/04/05/nyregion/translation-the-how-to-book-of-terrorism.html,4/5/01,265
NEWS SUMMARY,New York and Region,1114,http://www.nytimes.com/2001/04/05/nyregion/news-summary-722200.html,4/5/01,266
The ABC's of Terror In Just 18 Chapters,Front Page; New York and Region,128,http://www.nytimes.com/2001/04/05/nyregion/the-abc-s-of-terror-in-just-18-chapters.html,4/5/01,267
Italy Arrests 5 Islamists in Failed Bomb Plot,World,177,http://www.nytimes.com/2001/04/06/world/italy-arrests-5-islamists-in-failed-bomb-plot.html,4/6/01,268
Algerian Is Found Guilty in Plot to Bomb Sites in the U.S.,U.S.,431,http://www.nytimes.com/2001/04/07/us/algerian-is-found-guilty-in-plot-to-bomb-sites-in-the-us.html,4/7/01,269
"Word for Word/Tips for Terrorists; Lose the Toothpick, Don't Talk to Cabbies and Watch Where You Park",Week in Review,1170,http://www.nytimes.com/2001/04/08/weekinreview/word-for-word-tips-for-terrorists-lose-toothpick-don-t-talk-cabbies-watch-where.html,4/8/01,270
Russia Seeks Sanctions Against Pakistan for Aid to Taliban,World; Washington,642,http://www.nytimes.com/2001/04/09/world/russia-seeks-sanctions-against-pakistan-for-aid-to-taliban.html,4/9/01,271
U.S. to Fight if Mental Illness Is Claim in Terror-Case Stabbing,Health; Washington; New York and Region,375,http://www.nytimes.com/2001/04/10/nyregion/us-to-fight-if-mental-illness-is-claim-in-terror-case-stabbing.html,4/10/01,272
CNN Fights Request for Footage in Embassy Bombing Case,New York and Region,397,http://www.nytimes.com/2001/04/14/nyregion/cnn-fights-request-for-footage-in-embassy-bombing-case.html,4/14/01,274
Terrorism Trial Lawyers' Ethical Puzzle: Defending Haters of U.S.,Washington; New York and Region,1604,http://www.nytimes.com/2001/04/16/nyregion/terrorism-trial-lawyers-ethical-puzzle-defending-haters-of-us.html,4/16/01,275
"Fear Stifled Defense Case, Lawyer Says in Terror Trial",Washington; New York and Region,718,http://www.nytimes.com/2001/04/17/nyregion/fear-stifled-defense-case-lawyer-says-in-terror-trial.html,4/17/01,276
WORLD BRIEFING,World,822,http://www.nytimes.com/2001/04/19/world/world-briefing.html,4/19/01,277
"Embassy Bombings Trial Nearing End, Judge Suggests",Washington; New York and Region,605,http://www.nytimes.com/2001/04/19/nyregion/embassy-bombings-trial-nearing-end-judge-suggests.html,4/19/01,278
"In Embassy Bombings Case, Putting a Face on Men Confronting Death",Washington; New York and Region,1177,http://www.nytimes.com/2001/04/22/nyregion/in-embassy-bombings-case-putting-a-face-on-men-confronting-death.html,4/22/01,279
McVeigh Execution Casts Shadow on Embassy Terror Trial,Washington; New York and Region,880,http://www.nytimes.com/2001/04/24/nyregion/mcveigh-execution-casts-shadow-on-embassy-terror-trial.html,4/24/01,280
U.S. Sends 2 To Assess Drug Program For Afghans,World,643,http://www.nytimes.com/2001/04/25/world/us-sends-2-to-assess-drug-program-for-afghans.html,4/25/01,281
"Violence Against Innocents Violates Islamic Law, a Cleric Testifies at Bombings Trial",Washington; New York and Region,795,http://www.nytimes.com/2001/04/25/nyregion/violence-against-innocents-violates-islamic-law-cleric-testifies-bombings-trial.html,4/25/01,282
Testimony on Somali Attack Is Excluded in Terror Trial,Washington; New York and Region,749,http://www.nytimes.com/2001/04/27/nyregion/testimony-on-somali-attack-is-excluded-in-terror-trial.html,4/27/01,283
"Reporter's Notebook; At the Bombings Trial, Time for Some Pet Pictures",Washington; New York and Region,768,http://www.nytimes.com/2001/04/30/nyregion/reporter-s-notebook-at-the-bombings-trial-time-for-some-pet-pictures.html,4/30/01,284
Defense Rests in African Embassy Bombings Trial,Washington; New York and Region,496,http://www.nytimes.com/2001/05/01/nyregion/defense-rests-in-african-embassy-bombings-trial.html,5/1/01,285
Terror on Trial,U.S.,1827,http://learning.blogs.nytimes.com/2001/05/02/terror-on-trial/,5/2/01,286
